"gcf","type","n","weight","facet","db","distance"
"gcf_11709","T1PKS",1,0.5,"BGC class","RefSeq",0.238315156831916
"gcf_11709","T1PKS",1,0.5,"BGC class","MIBiG",0.250282704874978
"gcf_1171","Other",1,1,"BGC class","RefSeq",0.189356516622222
"gcf_1171","Other",1,1,"BGC class","MIBiG",0.566692831768483
"gcf_11710","Terpenes",1,1,"BGC class","RefSeq",0.484401001346181
"gcf_11710","Terpenes",1,1,"BGC class","MIBiG",0.70218832123493
"gcf_11712","Other",1,1,"BGC class","RefSeq",0.0214806423417043
"gcf_11712","Other",1,1,"BGC class","MIBiG",0.304922976758366
"gcf_11714","NRPS",1,1,"BGC class","RefSeq",0.138758220401627
"gcf_11714","NRPS",1,1,"BGC class","MIBiG",0.255612631681223
"gcf_11715","Other",1,1,"BGC class","RefSeq",0.500925584962225
"gcf_11715","Other",1,1,"BGC class","MIBiG",0.656832262381099
"gcf_11720","RiPPs",1,1,"BGC class","RefSeq",0.152208752109342
"gcf_11720","RiPPs",1,1,"BGC class","MIBiG",0.603071689932132
"gcf_11722","RiPPs",1,1,"BGC class","RefSeq",0.183333333333333
"gcf_11722","RiPPs",1,1,"BGC class","MIBiG",0.591751709536137
"gcf_11723","NRPS",1,1,"BGC class","RefSeq",0.46043052099654
"gcf_11723","NRPS",1,1,"BGC class","MIBiG",0.594001028529425
"gcf_11724","Terpenes",1,1,"BGC class","RefSeq",0
"gcf_11724","Terpenes",1,1,"BGC class","MIBiG",0.775587611914722
"gcf_1173","RiPPs",5,1,"BGC class","RefSeq",0.270512738934257
"gcf_1173","RiPPs",5,1,"BGC class","MIBiG",0.666509927379012
"gcf_11731","Other",1,1,"BGC class","RefSeq",0.275903320976416
"gcf_11731","Other",1,1,"BGC class","MIBiG",0.640123844230549
"gcf_11734","NRPS",1,1,"BGC class","RefSeq",0
"gcf_11734","NRPS",1,1,"BGC class","MIBiG",0.547366769332224
"gcf_11739","Other",1,1,"BGC class","RefSeq",0.244589517242023
"gcf_11739","Other",1,1,"BGC class","MIBiG",0.28602331402602
"gcf_11741","T2/3PKS",1,1,"BGC class","RefSeq",0.304963716628337
"gcf_11741","T2/3PKS",1,1,"BGC class","MIBiG",0.435687676110167
"gcf_11748","Terpenes",1,1,"BGC class","RefSeq",0.324980137194824
"gcf_11748","Terpenes",1,1,"BGC class","MIBiG",0.692460554265559
"gcf_11749","RiPPs",1,1,"BGC class","RefSeq",0.315789473684211
"gcf_11749","RiPPs",1,1,"BGC class","MIBiG",0.599578281379973
"gcf_1175","NRPS",1,1,"BGC class","RefSeq",0.359342357580868
"gcf_1175","NRPS",1,1,"BGC class","MIBiG",0.533678628731456
"gcf_11750","Other",1,1,"BGC class","RefSeq",0.0900476128941735
"gcf_11750","Other",1,1,"BGC class","MIBiG",0.208350628336572
"gcf_11754","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11754","NRPS",1,1,"BGC class","MIBiG",0.523978949303715
"gcf_11755","Terpenes",1,1,"BGC class","RefSeq",0.413863438525814
"gcf_11755","Terpenes",1,1,"BGC class","MIBiG",0.640255785077927
"gcf_11756","NRPS",1,1,"BGC class","RefSeq",3.33066907387547e-16
"gcf_11756","NRPS",1,1,"BGC class","MIBiG",0.050171640219414
"gcf_11760","Other",1,1,"BGC class","RefSeq",0.00383141762452088
"gcf_11760","Other",1,1,"BGC class","MIBiG",0.652538396693003
"gcf_11761","RiPPs",1,1,"BGC class","RefSeq",0.2
"gcf_11761","RiPPs",1,1,"BGC class","MIBiG",0.765992824279318
"gcf_11765","NRPS",1,1,"BGC class","RefSeq",0
"gcf_11765","NRPS",1,1,"BGC class","MIBiG",0.758402828195752
"gcf_11766","Terpenes",1,1,"BGC class","RefSeq",0.540642650747888
"gcf_11766","Terpenes",1,1,"BGC class","MIBiG",0.765381433898268
"gcf_11768","NRPS",1,1,"BGC class","RefSeq",0.423739512524685
"gcf_11768","NRPS",1,1,"BGC class","MIBiG",0.56896993813054
"gcf_1177","RiPPs",1,1,"BGC class","RefSeq",0.224498050094833
"gcf_1177","RiPPs",1,1,"BGC class","MIBiG",0.791531824864451
"gcf_11773","Terpenes",1,1,"BGC class","RefSeq",0.288665337903986
"gcf_11773","Terpenes",1,1,"BGC class","MIBiG",0.519943670085741
"gcf_11774","NRPS",1,1,"BGC class","RefSeq",0.0953337341142985
"gcf_11774","NRPS",1,1,"BGC class","MIBiG",0.478015388596332
"gcf_11778","Other",1,1,"BGC class","RefSeq",0.365040092785668
"gcf_11778","Other",1,1,"BGC class","MIBiG",0.693747420236501
"gcf_11779","NRPS",1,1,"BGC class","RefSeq",0
"gcf_11779","NRPS",1,1,"BGC class","MIBiG",0.418761806280904
"gcf_1178","NRPS",1,1,"BGC class","RefSeq",0.157250171920947
"gcf_1178","NRPS",1,1,"BGC class","MIBiG",0.582971171885851
"gcf_11782","NRPS",1,1,"BGC class","RefSeq",0.444076648604386
"gcf_11782","NRPS",1,1,"BGC class","MIBiG",0.742974613332502
"gcf_11784","Other",1,1,"BGC class","RefSeq",0.131999621236116
"gcf_11784","Other",1,1,"BGC class","MIBiG",0.723941181798313
"gcf_11787","Terpenes",1,1,"BGC class","RefSeq",0.462634184906809
"gcf_11787","Terpenes",1,1,"BGC class","MIBiG",0.707178329526896
"gcf_11788","Terpenes",3,1,"BGC class","RefSeq",0.299847547070467
"gcf_11788","Terpenes",3,1,"BGC class","MIBiG",0.352992300316862
"gcf_11791","Other",1,1,"BGC class","RefSeq",0.314255642192193
"gcf_11791","Other",1,1,"BGC class","MIBiG",0.723706818967461
"gcf_11793","Terpenes",1,1,"BGC class","RefSeq",0.309569036576258
"gcf_11793","Terpenes",1,1,"BGC class","MIBiG",0.833224720309967
"gcf_11796","Terpenes",1,1,"BGC class","RefSeq",0.31944728007487
"gcf_11796","Terpenes",1,1,"BGC class","MIBiG",0.451943871101682
"gcf_11801","Other",1,1,"BGC class","RefSeq",0.224261699086332
"gcf_11801","Other",1,1,"BGC class","MIBiG",0.841352898402838
"gcf_11803","Other",1,1,"BGC class","RefSeq",0.313322793560108
"gcf_11803","Other",1,1,"BGC class","MIBiG",0.679095023593056
"gcf_11809","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11809","NRPS",1,1,"BGC class","MIBiG",0.386294289406279
"gcf_1181","RiPPs",1,1,"BGC class","RefSeq",0.166384228653699
"gcf_1181","RiPPs",1,1,"BGC class","MIBiG",0.609433267057528
"gcf_11810","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_11810","RiPPs",1,1,"BGC class","MIBiG",0.745568742613521
"gcf_11814","Terpenes",1,1,"BGC class","RefSeq",0.33037702885959
"gcf_11814","Terpenes",1,1,"BGC class","MIBiG",0.529222764278307
"gcf_11816","Other",1,1,"BGC class","RefSeq",0.621963713068949
"gcf_11816","Other",1,1,"BGC class","MIBiG",0.718247844595084
"gcf_11820","Other",1,1,"BGC class","RefSeq",0
"gcf_11820","Other",1,1,"BGC class","MIBiG",0.766809703485527
"gcf_11821","Terpenes",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_11821","Terpenes",1,1,"BGC class","MIBiG",0.792637186482259
"gcf_11822","Terpenes",1,1,"BGC class","RefSeq",0.304472774839453
"gcf_11822","Terpenes",1,1,"BGC class","MIBiG",0.479570951056413
"gcf_11824","Other",1,1,"BGC class","RefSeq",0.400200682468315
"gcf_11824","Other",1,1,"BGC class","MIBiG",0.730053983805398
"gcf_11826","Other",1,1,"BGC class","RefSeq",0
"gcf_11826","Other",1,1,"BGC class","MIBiG",0.52047545264332
"gcf_11828","Terpenes",1,1,"BGC class","RefSeq",0.2865546711288
"gcf_11828","Terpenes",1,1,"BGC class","MIBiG",0.609433267057528
"gcf_1183","Terpenes",1,1,"BGC class","RefSeq",0.520237032064934
"gcf_1183","Terpenes",1,1,"BGC class","MIBiG",0.698372264240685
"gcf_11837","Other",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11837","Other",1,1,"BGC class","MIBiG",0.617793285823222
"gcf_11838","NRPS",1,1,"BGC class","RefSeq",0.244882170248174
"gcf_11838","NRPS",1,1,"BGC class","MIBiG",0.324598687828694
"gcf_1184","Other",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_1184","Other",1,1,"BGC class","MIBiG",0.339359752629666
"gcf_11840","NRPS",1,0.5,"BGC class","RefSeq",0.527652320099625
"gcf_11840","NRPS",1,0.5,"BGC class","MIBiG",0.610972254472352
"gcf_11840","RiPPs",1,0.5,"BGC class","RefSeq",0.527652320099625
"gcf_11840","RiPPs",1,0.5,"BGC class","MIBiG",0.610972254472352
"gcf_11841","Other",1,1,"BGC class","RefSeq",0.325039046198503
"gcf_11841","Other",1,1,"BGC class","MIBiG",0.488766718479828
"gcf_11842","RiPPs",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11842","RiPPs",1,1,"BGC class","MIBiG",0.447655229261006
"gcf_11843","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_11843","RiPPs",1,1,"BGC class","MIBiG",0.753192979063082
"gcf_11844","Terpenes",1,1,"BGC class","RefSeq",0.32459233002629
"gcf_11844","Terpenes",1,1,"BGC class","MIBiG",0.756837782527974
"gcf_11845","RiPPs",1,1,"BGC class","RefSeq",0.0220902502052094
"gcf_11845","RiPPs",1,1,"BGC class","MIBiG",0.578365930633248
"gcf_11846","Terpenes",1,1,"BGC class","RefSeq",0.492035903891053
"gcf_11846","Terpenes",1,1,"BGC class","MIBiG",0.784018007787345
"gcf_1185","Terpenes",4,1,"BGC class","RefSeq",0.00151515151515152
"gcf_1185","Terpenes",4,1,"BGC class","MIBiG",0.222775256905857
"gcf_11850","NRPS",1,1,"BGC class","RefSeq",0.032785667239311
"gcf_11850","NRPS",1,1,"BGC class","MIBiG",0.418053060885146
"gcf_11858","RiPPs",1,1,"BGC class","RefSeq",0.00909090909090926
"gcf_11858","RiPPs",1,1,"BGC class","MIBiG",0.678587826733387
"gcf_11860","NRPS",1,1,"BGC class","RefSeq",0.47184317282284
"gcf_11860","NRPS",1,1,"BGC class","MIBiG",0.640619537668565
"gcf_11867","NRPS",1,1,"BGC class","RefSeq",0.436142941332916
"gcf_11867","NRPS",1,1,"BGC class","MIBiG",0.77035940992465
"gcf_11870","NRPS",1,0.5,"BGC class","RefSeq",0.25464701681639
"gcf_11870","NRPS",1,0.5,"BGC class","MIBiG",0.304798124398005
"gcf_11870","T1PKS",1,0.5,"BGC class","RefSeq",0.25464701681639
"gcf_11870","T1PKS",1,0.5,"BGC class","MIBiG",0.304798124398005
"gcf_11873","Terpenes",3,1,"BGC class","RefSeq",0.0279472850894572
"gcf_11873","Terpenes",3,1,"BGC class","MIBiG",0.609322965478126
"gcf_11876","Terpenes",1,1,"BGC class","RefSeq",0.222169083296087
"gcf_11876","Terpenes",1,1,"BGC class","MIBiG",0.308641850614901
"gcf_11882","T2/3PKS",1,1,"BGC class","RefSeq",0.172495785099181
"gcf_11882","T2/3PKS",1,1,"BGC class","MIBiG",0.387081314932995
"gcf_11885","RiPPs",1,1,"BGC class","RefSeq",0.199371435957363
"gcf_11885","RiPPs",1,1,"BGC class","MIBiG",0.642006082128738
"gcf_11886","RiPPs",1,1,"BGC class","RefSeq",0.161904761904762
"gcf_11886","RiPPs",1,1,"BGC class","MIBiG",0.779002151956068
"gcf_1189","Other",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_1189","Other",1,1,"BGC class","MIBiG",0.771252144501093
"gcf_11894","Terpenes",1,1,"BGC class","RefSeq",0.203141887445851
"gcf_11894","Terpenes",1,1,"BGC class","MIBiG",0.386683273171677
"gcf_11895","Other",1,1,"BGC class","RefSeq",0.47948490839253
"gcf_11895","Other",1,1,"BGC class","MIBiG",0.801570804753041
"gcf_11896","NRPS",1,1,"BGC class","RefSeq",0.454257242965381
"gcf_11896","NRPS",1,1,"BGC class","MIBiG",0.646042989680607
"gcf_11899","RiPPs",1,1,"BGC class","RefSeq",0.364979498596075
"gcf_11899","RiPPs",1,1,"BGC class","MIBiG",0.633623329070892
"gcf_1190","Terpenes",1,1,"BGC class","RefSeq",0.11569210357214
"gcf_1190","Terpenes",1,1,"BGC class","MIBiG",0.363867935284348
"gcf_11900","Terpenes",1,1,"BGC class","RefSeq",0.110432981856462
"gcf_11900","Terpenes",1,1,"BGC class","MIBiG",0.21688998957303
"gcf_11906","Other",1,1,"BGC class","RefSeq",0.301020882965022
"gcf_11906","Other",1,1,"BGC class","MIBiG",0.339049706631757
"gcf_1191","T2/3PKS",2,1,"BGC class","RefSeq",0.125232950263702
"gcf_1191","T2/3PKS",2,1,"BGC class","MIBiG",0.319832036554188
"gcf_11910","Other",1,1,"BGC class","RefSeq",0.22812877429222
"gcf_11910","Other",1,1,"BGC class","MIBiG",0.30477736639642
"gcf_11913","Other",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_11913","Other",1,1,"BGC class","MIBiG",0.249617053842803
"gcf_1192","Terpenes",22,1,"BGC class","RefSeq",0.428937329507182
"gcf_1192","Terpenes",22,1,"BGC class","MIBiG",0.515587656636295
"gcf_11926","Other",1,1,"BGC class","RefSeq",0.634694375625499
"gcf_11926","Other",1,1,"BGC class","MIBiG",0.758188562048471
"gcf_11927","Other",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11927","Other",1,1,"BGC class","MIBiG",0.190884245198312
"gcf_11928","RiPPs",1,1,"BGC class","RefSeq",0.0507950173909215
"gcf_11928","RiPPs",1,1,"BGC class","MIBiG",0.747602671308711
"gcf_11929","Other",1,0.5,"BGC class","RefSeq",0
"gcf_11929","Other",1,0.5,"BGC class","MIBiG",0.314640834020702
"gcf_11929","RiPPs",1,0.5,"BGC class","RefSeq",0
"gcf_11929","RiPPs",1,0.5,"BGC class","MIBiG",0.314640834020702
"gcf_1193","Terpenes",2,1,"BGC class","RefSeq",0.196842395047515
"gcf_1193","Terpenes",2,1,"BGC class","MIBiG",0.725314652545156
"gcf_11930","RiPPs",2,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_11930","RiPPs",2,1,"BGC class","MIBiG",0.802471133256857
"gcf_11932","Other",1,1,"BGC class","RefSeq",0.17958564621506
"gcf_11932","Other",1,1,"BGC class","MIBiG",0.255125442820741
"gcf_11933","Other",1,1,"BGC class","RefSeq",0.499008171682587
"gcf_11933","Other",1,1,"BGC class","MIBiG",0.5934148618731
"gcf_11934","NRPS",1,1,"BGC class","RefSeq",0.0728609560513251
"gcf_11934","NRPS",1,1,"BGC class","MIBiG",0.56901927882738
"gcf_11936","Terpenes",1,1,"BGC class","RefSeq",0.373498755755328
"gcf_11936","Terpenes",1,1,"BGC class","MIBiG",0.417970897817318
"gcf_11937","RiPPs",1,1,"BGC class","RefSeq",0.438731684554549
"gcf_11937","RiPPs",1,1,"BGC class","MIBiG",0.642027200323391
"gcf_11939","RiPPs",1,1,"BGC class","RefSeq",0.100264589157563
"gcf_11939","RiPPs",1,1,"BGC class","MIBiG",0.742752122286237
"gcf_1194","Terpenes",2,1,"BGC class","RefSeq",0.281290573757846
"gcf_1194","Terpenes",2,1,"BGC class","MIBiG",0.551474568657249
"gcf_11943","Terpenes",1,1,"BGC class","RefSeq",0.0278261723233276
"gcf_11943","Terpenes",1,1,"BGC class","MIBiG",0.280690206261854
"gcf_11945","Other",1,1,"BGC class","RefSeq",0
"gcf_11945","Other",1,1,"BGC class","MIBiG",0.508912569283151
"gcf_11946","Other",1,1,"BGC class","RefSeq",0.33672682728086
"gcf_11946","Other",1,1,"BGC class","MIBiG",0.442342662691953
"gcf_11948","NRPS",1,1,"BGC class","RefSeq",0.498081667575403
"gcf_11948","NRPS",1,1,"BGC class","MIBiG",0.648634981656631
"gcf_11949","Other",1,1,"BGC class","RefSeq",0.480865977175351
"gcf_11949","Other",1,1,"BGC class","MIBiG",0.711400456347668
"gcf_1195","Terpenes",3,1,"BGC class","RefSeq",0.385544450643239
"gcf_1195","Terpenes",3,1,"BGC class","MIBiG",0.651628776001527
"gcf_11954","NRPS",2,0.5,"BGC class","RefSeq",0.00110195547007075
"gcf_11954","NRPS",2,0.5,"BGC class","MIBiG",0.191516275883369
"gcf_11954","T1PKS",2,0.5,"BGC class","RefSeq",0.00110195547007075
"gcf_11954","T1PKS",2,0.5,"BGC class","MIBiG",0.191516275883369
"gcf_11956","Other",2,1,"BGC class","RefSeq",0.0157658018884979
"gcf_11956","Other",2,1,"BGC class","MIBiG",0.704583819994542
"gcf_11959","T2/3PKS",1,1,"BGC class","RefSeq",0.401432629912156
"gcf_11959","T2/3PKS",1,1,"BGC class","MIBiG",0.563941324051404
"gcf_11960","RiPPs",1,1,"BGC class","RefSeq",0.10676299873688
"gcf_11960","RiPPs",1,1,"BGC class","MIBiG",0.705116087690206
"gcf_11961","Terpenes",1,1,"BGC class","RefSeq",0.338523095175492
"gcf_11961","Terpenes",1,1,"BGC class","MIBiG",0.389738848465456
"gcf_11963","T1PKS",1,1,"BGC class","RefSeq",0.317932653460184
"gcf_11963","T1PKS",1,1,"BGC class","MIBiG",0.403059461790791
"gcf_11964","NRPS",1,1,"BGC class","RefSeq",0.395115737599021
"gcf_11964","NRPS",1,1,"BGC class","MIBiG",0.493996486760947
"gcf_11968","Terpenes",1,1,"BGC class","RefSeq",0.338383235986087
"gcf_11968","Terpenes",1,1,"BGC class","MIBiG",0.673320696111718
"gcf_11969","Other",1,1,"BGC class","RefSeq",0
"gcf_11969","Other",1,1,"BGC class","MIBiG",0.655691436213425
"gcf_1197","Terpenes",9,1,"BGC class","RefSeq",0.177667688913096
"gcf_1197","Terpenes",9,1,"BGC class","MIBiG",0.338153430264714
"gcf_11970","Terpenes",1,1,"BGC class","RefSeq",0.382329574246841
"gcf_11970","Terpenes",1,1,"BGC class","MIBiG",0.75267521160269
"gcf_11973","Terpenes",1,1,"BGC class","RefSeq",0.296999303020131
"gcf_11973","Terpenes",1,1,"BGC class","MIBiG",0.503893254275702
"gcf_11974","Other",1,1,"BGC class","RefSeq",0.436083053206971
"gcf_11974","Other",1,1,"BGC class","MIBiG",0.698400521819266
"gcf_11976","Other",1,1,"BGC class","RefSeq",0.311808941423866
"gcf_11976","Other",1,1,"BGC class","MIBiG",0.568468147997897
"gcf_11978","NRPS",1,1,"BGC class","RefSeq",0.0615939868787736
"gcf_11978","NRPS",1,1,"BGC class","MIBiG",0.124825842230609
"gcf_1198","NRPS",2,1,"BGC class","RefSeq",0.455279129961642
"gcf_1198","NRPS",2,1,"BGC class","MIBiG",0.544357430595728
"gcf_11986","Terpenes",1,1,"BGC class","RefSeq",0.179930210086004
"gcf_11986","Terpenes",1,1,"BGC class","MIBiG",0.577171413448142
"gcf_11987","RiPPs",1,1,"BGC class","RefSeq",0.310183161174823
"gcf_11987","RiPPs",1,1,"BGC class","MIBiG",0.629130731814421
"gcf_1199","RiPPs",1,1,"BGC class","RefSeq",0.422649730810374
"gcf_1199","RiPPs",1,1,"BGC class","MIBiG",0.638842440742692
"gcf_11998","Terpenes",1,1,"BGC class","RefSeq",0.201781436951764
"gcf_11998","Terpenes",1,1,"BGC class","MIBiG",0.506052633321007
"gcf_12","Other",78,1,"BGC class","RefSeq",0.0241390945205642
"gcf_12","Other",78,1,"BGC class","MIBiG",0.13393444547746
"gcf_1200","NRPS",2,1,"BGC class","RefSeq",0.0143055992042703
"gcf_1200","NRPS",2,1,"BGC class","MIBiG",0.479958499808346
"gcf_12000","Terpenes",1,1,"BGC class","RefSeq",0.39693669915374
"gcf_12000","Terpenes",1,1,"BGC class","MIBiG",0.652236387419727
"gcf_12001","Other",1,1,"BGC class","RefSeq",0.586488374318306
"gcf_12001","Other",1,1,"BGC class","MIBiG",0.728781460202878
"gcf_12004","Other",1,1,"BGC class","RefSeq",0.286975904092619
"gcf_12004","Other",1,1,"BGC class","MIBiG",0.730916016457962
"gcf_12008","Other",1,1,"BGC class","RefSeq",0.280430564563924
"gcf_12008","Other",1,1,"BGC class","MIBiG",0.721456992734422
"gcf_12014","RiPPs",1,1,"BGC class","RefSeq",0.289817871920458
"gcf_12014","RiPPs",1,1,"BGC class","MIBiG",0.696905907830367
"gcf_12015","Terpenes",1,1,"BGC class","RefSeq",0.30054534799656
"gcf_12015","Terpenes",1,1,"BGC class","MIBiG",0.378845000801093
"gcf_12018","NRPS",1,1,"BGC class","RefSeq",0.408215869243583
"gcf_12018","NRPS",1,1,"BGC class","MIBiG",0.485165363846378
"gcf_1202","Other",3,0.375,"BGC class","RefSeq",0.079042978975016
"gcf_1202","Other",3,0.375,"BGC class","MIBiG",0.509658483190147
"gcf_1202","T2/3PKS",5,0.625,"BGC class","RefSeq",0.079042978975016
"gcf_1202","T2/3PKS",5,0.625,"BGC class","MIBiG",0.509658483190147
"gcf_12020","T2/3PKS",1,1,"BGC class","RefSeq",0.259229180711355
"gcf_12020","T2/3PKS",1,1,"BGC class","MIBiG",0.463878681986847
"gcf_12023","Other",1,1,"BGC class","RefSeq",0.285693005243109
"gcf_12023","Other",1,1,"BGC class","MIBiG",0.722436193521802
"gcf_12028","Terpenes",1,1,"BGC class","RefSeq",0.402441759341995
"gcf_12028","Terpenes",1,1,"BGC class","MIBiG",0.660169872606157
"gcf_12029","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_12029","RiPPs",1,1,"BGC class","MIBiG",0.731708973836618
"gcf_12030","Terpenes",2,1,"BGC class","RefSeq",0.521268041131941
"gcf_12030","Terpenes",2,1,"BGC class","MIBiG",0.711184644538876
"gcf_12032","Other",1,1,"BGC class","RefSeq",0.42242931594494
"gcf_12032","Other",1,1,"BGC class","MIBiG",0.65544218234692
"gcf_12035","RiPPs",2,1,"BGC class","RefSeq",0
"gcf_12035","RiPPs",2,1,"BGC class","MIBiG",0.722020275428715
"gcf_12036","Terpenes",1,1,"BGC class","RefSeq",0.354907603031194
"gcf_12036","Terpenes",1,1,"BGC class","MIBiG",0.439990856918944
"gcf_12039","Other",1,1,"BGC class","RefSeq",0
"gcf_12039","Other",1,1,"BGC class","MIBiG",0.725113600363005
"gcf_1204","RiPPs",2,1,"BGC class","RefSeq",0.464507045326996
"gcf_1204","RiPPs",2,1,"BGC class","MIBiG",0.648674941705765
"gcf_12042","RiPPs",2,1,"BGC class","RefSeq",0.0594600568740398
"gcf_12042","RiPPs",2,1,"BGC class","MIBiG",0.201253344744616
"gcf_12044","Other",1,1,"BGC class","RefSeq",0
"gcf_12044","Other",1,1,"BGC class","MIBiG",0.535180025341173
"gcf_12050","Other",1,1,"BGC class","RefSeq",0
"gcf_12050","Other",1,1,"BGC class","MIBiG",0.622279212829001
"gcf_12052","Other",1,1,"BGC class","RefSeq",0.312588777799422
"gcf_12052","Other",1,1,"BGC class","MIBiG",0.762684426725338
"gcf_12054","Other",1,1,"BGC class","RefSeq",0.126758679845138
"gcf_12054","Other",1,1,"BGC class","MIBiG",0.213354030590559
"gcf_12055","Terpenes",1,1,"BGC class","RefSeq",0.524334429738381
"gcf_12055","Terpenes",1,1,"BGC class","MIBiG",0.433053290486159
"gcf_12064","Other",1,1,"BGC class","RefSeq",0
"gcf_12064","Other",1,1,"BGC class","MIBiG",0.730809048970917
"gcf_12068","Terpenes",10,1,"BGC class","RefSeq",0.111523842455821
"gcf_12068","Terpenes",10,1,"BGC class","MIBiG",0.377960809829621
"gcf_12069","Terpenes",1,1,"BGC class","RefSeq",0.307634272402309
"gcf_12069","Terpenes",1,1,"BGC class","MIBiG",0.528012418354336
"gcf_1207","Terpenes",5,1,"BGC class","RefSeq",0.102288442428446
"gcf_1207","Terpenes",5,1,"BGC class","MIBiG",0.387051581798638
"gcf_12070","RiPPs",1,1,"BGC class","RefSeq",0.234752069193
"gcf_12070","RiPPs",1,1,"BGC class","MIBiG",0.759228293828462
"gcf_12074","Other",1,1,"BGC class","RefSeq",0.130115627794416
"gcf_12074","Other",1,1,"BGC class","MIBiG",0.287678607099844
"gcf_12078","Terpenes",1,1,"BGC class","RefSeq",0.17485470603119
"gcf_12078","Terpenes",1,1,"BGC class","MIBiG",0.615650946686455
"gcf_12079","Other",1,1,"BGC class","RefSeq",0
"gcf_12079","Other",1,1,"BGC class","MIBiG",0.641641199527745
"gcf_1208","T2/3PKS",5,1,"BGC class","RefSeq",0.19927424501479
"gcf_1208","T2/3PKS",5,1,"BGC class","MIBiG",0.304820918924247
"gcf_12080","T2/3PKS",1,1,"BGC class","RefSeq",0.361181766945826
"gcf_12080","T2/3PKS",1,1,"BGC class","MIBiG",0.520908772633006
"gcf_12081","T1PKS",1,1,"BGC class","RefSeq",0
"gcf_12081","T1PKS",1,1,"BGC class","MIBiG",0.31493081836211
"gcf_12084","NRPS",1,1,"BGC class","RefSeq",0.440107489044146
