cell,UMAP_1,UMAP_2,celltype,group
c4291,2.8758,-4.4752,Fibroblasts,Control
c4292,0.4627,-5.9445,Fibroblasts,HF
c4293,7.1727,-2.9703,Fibroblasts,Control
c4294,1.576,-2.4735,Fibroblasts,Control
c4295,2.8448,-2.8709,Fibroblasts,Control
c4296,-0.6207,-4.3278,Fibroblasts,HF
c4297,1.0207,-5.9669,Fibroblasts,Control
c4298,2.1906,-1.992,Fibroblasts,Control
c4299,0.5201,-2.5075,Fibroblasts,Control
c4300,1.3655,-2.5865,Fibroblasts,HF
c4301,7.8517,-3.0197,Fibroblasts,Control
c4302,2.4238,-8.2802,Fibroblasts,Control
c4303,-1.2155,-4.1877,Fibroblasts,Control
c4304,3.3771,-3.9308,Fibroblasts,HF
c4305,6.4314,-5.0545,Fibroblasts,Control
c4306,1.5518,-2.3424,Fibroblasts,Control
c4307,7.3359,-3.7607,Fibroblasts,Control
c4308,4.1521,-5.611,Fibroblasts,HF
c4309,2.4211,-6.7761,Fibroblasts,Control
c4310,3.1651,-6.5932,Fibroblasts,Control
c4311,0.8821,-3.2274,Fibroblasts,Control
c4312,3.1072,-2.9324,Fibroblasts,HF
c4313,4.9106,-5.6656,Fibroblasts,Control
c4314,2.3933,-7.6244,Fibroblasts,Control
c4315,-1.274,-6.377,Fibroblasts,Control
c4316,2.0666,-5.0018,Fibroblasts,HF
c4317,1.4739,-7.2644,Fibroblasts,Control
c4318,3.3716,-4.0599,Fibroblasts,Control
c4319,1.2673,-3.0368,Fibroblasts,Control
c4320,4.3593,-4.355,Fibroblasts,HF
c4321,1.8814,-7.2517,Fibroblasts,Control
c4322,4.5706,-0.539,Fibroblasts,Control
c4323,2.5619,-2.6635,Fibroblasts,Control
c4324,3.2818,-4.9996,Fibroblasts,HF
c4325,3.5612,-4.4397,Fibroblasts,Control
c4326,1.6171,-4.2329,Fibroblasts,Control
c4327,4.1192,-4.979,Fibroblasts,Control
c4328,-1.8583,-2.9243,Fibroblasts,HF
c4329,1.7704,-4.4749,Fibroblasts,Control
c4330,-2.3401,-7.3276,Fibroblasts,Control
c4331,3.8895,-3.3258,Fibroblasts,Control
c4332,-2.4041,-6.3628,Fibroblasts,HF
c4333,2.0838,-5.4511,Fibroblasts,Control
c4334,1.237,-3.7585,Fibroblasts,Control
c4335,3.913,-5.3131,Fibroblasts,Control
c4336,2.8676,-4.0506,Fibroblasts,HF
c4337,1.3563,-3.6884,Fibroblasts,Control
c4338,1.3385,-3.8359,Fibroblasts,Control
c4339,4.03,-1.9427,Fibroblasts,Control
c4340,3.4461,-1.3528,Fibroblasts,HF
c4341,3.9566,-5.233,Fibroblasts,Control
c4342,1.1508,-4.2039,Fibroblasts,Control
c4343,0.7935,-4.7391,Fibroblasts,Control
c4344,3.2296,-1.9381,Fibroblasts,HF
c4345,0.8699,-4.9514,Fibroblasts,Control
c4346,6.5653,-3.266,Fibroblasts,Control
c4347,6.2146,-3.4814,Fibroblasts,Control
c4348,5.7999,-6.2451,Fibroblasts,HF
c4349,2.4905,-3.7943,Fibroblasts,Control
c4350,1.6565,-5.3199,Fibroblasts,Control
c4351,4.2327,-6.6585,Fibroblasts,Control
c4352,5.062,-4.2053,Fibroblasts,HF
c4353,0.0744,-6.0043,Fibroblasts,Control
c4354,5.2908,-3.0816,Fibroblasts,Control
c4355,0.8496,-4.9325,Fibroblasts,Control
c4356,1.111,-3.8086,Fibroblasts,HF
c4357,1.6138,-3.0632,Fibroblasts,Control
c4358,4.7176,-7.7315,Fibroblasts,Control
c4359,2.8626,-3.4085,Fibroblasts,Control
c4360,2.86,-4.0016,Fibroblasts,HF
c4361,2.0864,-4.5263,Fibroblasts,Control
c4362,2.6803,-4.7189,Fibroblasts,Control
c4363,3.8151,-3.6167,Fibroblasts,Control
c4364,1.3574,-3.6668,Fibroblasts,HF
c4365,3.9886,-5.3687,Fibroblasts,Control
c4366,0.6072,-5.0223,Fibroblasts,Control
c4367,2.8567,-3.3859,Fibroblasts,Control
c4368,-0.5069,-5.8927,Fibroblasts,HF
c4369,2.6262,-5.4383,Fibroblasts,Control
c4370,3.0862,-1.3142,Fibroblasts,Control
c4371,1.4066,-3.5513,Fibroblasts,Control
c4372,3.4303,-3.9385,Fibroblasts,HF
c4373,4.2135,-1.5833,Fibroblasts,Control
c4374,3.0487,-3.5641,Fibroblasts,Control
c4375,2.2624,-6.3089,Fibroblasts,Control
c4376,4.633,-4.0565,Fibroblasts,HF
c4377,4.4382,-1.5409,Fibroblasts,Control
c4378,0.2611,-5.9317,Fibroblasts,Control
c4379,7.1693,-2.4595,Fibroblasts,Control
c4380,5.7034,-5.6167,Fibroblasts,HF
c4381,3.036,-4.1384,Fibroblasts,Control
c4382,2.2376,-6.2097,Fibroblasts,Control
c4383,1.4555,-5.1115,Fibroblasts,Control
c4384,5.6433,-3.8904,Fibroblasts,HF
c4385,2.7146,-5.3708,Fibroblasts,Control
c4386,4.5848,-3.8507,Fibroblasts,Control
c4387,5.777,-2.8366,Fibroblasts,Control
c4388,-0.4238,-6.8746,Fibroblasts,HF
c4389,8.912,-4.921,Fibroblasts,Control
c4390,3.1082,-4.0728,Fibroblasts,Control
c4391,1.692,-3.4072,Fibroblasts,Control
c4392,3.1401,-3.0952,Fibroblasts,HF
c4393,0.1412,-5.3204,Fibroblasts,Control
c4394,4.0545,-2.561,Fibroblasts,Control
c4395,4.4452,-2.3139,Fibroblasts,Control
c4396,0.7179,-8.1099,Fibroblasts,HF
c4397,4.1199,-3.2159,Fibroblasts,Control
c4398,3.6899,-3.7261,Fibroblasts,Control
c4399,-0.8203,-4.8286,Fibroblasts,Control
c4400,3.4263,-3.6,Fibroblasts,HF
c4401,3.5326,-4.2296,Fibroblasts,Control
c4402,4.3247,-2.615,Fibroblasts,Control
c4403,2.9053,-2.931,Fibroblasts,Control
c4404,1.763,-3.9252,Fibroblasts,HF
c4405,3.0819,-5.0735,Fibroblasts,Control
c4406,4.8271,-1.3258,Fibroblasts,Control
c4407,6.3087,-2.1354,Fibroblasts,Control
c4408,2.1873,-4.0563,Fibroblasts,HF
c4409,4.1948,-3.2226,Fibroblasts,Control
c4410,3.3698,-4.6508,Fibroblasts,Control
c4411,1.7817,-4.9159,Fibroblasts,Control
c4412,-1.4123,-5.2548,Fibroblasts,HF
c4413,1.6454,-5.9239,Fibroblasts,Control
c4414,0.4723,-7.2451,Fibroblasts,Control
c4415,4.003,-6.5442,Fibroblasts,Control
c4416,5.1376,-2.8109,Fibroblasts,HF
c4417,2.1154,-5.0013,Fibroblasts,Control
c4418,2.9053,-4.9286,Fibroblasts,Control
c4419,4.2108,-3.6762,Fibroblasts,Control
c4420,9.6319,-6.1633,Fibroblasts,HF
c4421,0.2046,-7.1545,Fibroblasts,Control
c4422,0.034,-3.0623,Fibroblasts,Control
c4423,2.9938,-5.6261,Fibroblasts,Control
c4424,5.036,-3.4294,Fibroblasts,HF
c4425,4.8302,-4.6567,Fibroblasts,Control
c4426,5.5649,-2.8143,Fibroblasts,Control
c4427,2.6935,-4.2449,Fibroblasts,Control
c4428,1.3176,-2.499,Fibroblasts,HF
c4429,1.5967,-6.4285,Fibroblasts,Control
c4430,3.3888,-6.3786,Fibroblasts,Control
c4431,3.6492,-6.5576,Fibroblasts,Control
c4432,2.6521,-2.9294,Fibroblasts,HF
c4433,-0.3027,-4.5729,Fibroblasts,Control
c4434,0.186,-4.937,Fibroblasts,Control
c4435,1.567,-3.813,Fibroblasts,Control
c4436,0.5782,-3.7646,Fibroblasts,HF
c4437,1.7991,-6.0215,Fibroblasts,Control
c4438,2.1133,-5.5955,Fibroblasts,Control
c4439,6.3424,-4.079,Fibroblasts,Control
c4440,2.8419,-4.3635,Fibroblasts,HF
c4441,4.8913,-4.6857,Fibroblasts,Control
c4442,3.4313,-4.1032,Fibroblasts,Control
c4443,4.4551,-6.1436,Fibroblasts,Control
c4444,3.0943,-5.1366,Fibroblasts,HF
c4445,4.7225,-2.2875,Fibroblasts,Control
c4446,3.8198,-4.4692,Fibroblasts,Control
c4447,2.6442,-3.7181,Fibroblasts,Control
c4448,3.87,-3.9711,Fibroblasts,HF
c4449,6.8562,-4.8391,Fibroblasts,Control
c4450,1.2766,-3.5677,Fibroblasts,Control
c4451,8.3894,-4.9178,Fibroblasts,Control
c4452,1.6695,-6.6039,Fibroblasts,HF
c4453,4.3849,-3.6246,Fibroblasts,Control
c4454,3.4999,-5.0239,Fibroblasts,Control
c4455,-1.2562,-1.5251,Fibroblasts,Control
c4456,6.9871,-2.4111,Fibroblasts,HF
c4457,3.5102,-5.8903,Fibroblasts,Control
c4458,4.3662,-1.4445,Fibroblasts,Control
c4459,2.5799,-5.6269,Fibroblasts,Control
c4460,2.0296,-3.1577,Fibroblasts,HF
c4461,1.0708,-2.7013,Fibroblasts,Control
c4462,2.0788,-5.4906,Fibroblasts,Control
c4463,4.5384,-2.1701,Fibroblasts,Control
c4464,3.6842,-4.1606,Fibroblasts,HF
c4465,0.936,-4.546,Fibroblasts,Control
c4466,5.8845,-8.3171,Fibroblasts,Control
c4467,3.9748,-5.2828,Fibroblasts,Control
c4468,3.7453,-5.835,Fibroblasts,HF
c4469,1.6967,-4.4734,Fibroblasts,Control
c4470,0.9825,-3.9089,Fibroblasts,Control
c4471,6.7747,-4.6115,Fibroblasts,Control
c4472,5.0863,-4.4703,Fibroblasts,HF
c4473,3.6645,-1.1696,Fibroblasts,Control
c4474,3.0183,-2.8401,Fibroblasts,Control
c4475,2.4981,-7.3372,Fibroblasts,Control
c4476,3.8923,-5.7451,Fibroblasts,HF
c4477,1.2268,-4.3002,Fibroblasts,Control
c4478,0.494,-6.4405,Fibroblasts,Control
c4479,3.291,-3.5064,Fibroblasts,Control
c4480,1.7196,-5.3031,Fibroblasts,HF
c4481,5.6917,-2.3619,Fibroblasts,Control
c4482,-1.3628,-6.8608,Fibroblasts,Control
c4483,3.8499,-4.148,Fibroblasts,Control
c4484,-0.7808,-5.2998,Fibroblasts,HF
c4485,-1.6119,-6.8372,Fibroblasts,Control
c4486,2.0035,-3.3352,Fibroblasts,Control
c4487,1.0519,-5.8392,Fibroblasts,Control
c4488,1.9076,-0.3105,Fibroblasts,HF
c4489,2.161,-4.5689,Fibroblasts,Control
c4490,3.189,-6.0075,Fibroblasts,Control
c4491,0.4426,-0.923,Fibroblasts,Control
c4492,3.3492,-4.3166,Fibroblasts,HF
c4493,1.9613,-2.2076,Fibroblasts,Control
c4494,3.6135,-2.294,Fibroblasts,Control
c4495,2.3472,-5.6068,Fibroblasts,Control
c4496,2.4516,-4.7612,Fibroblasts,HF
c4497,-1.3651,-2.7981,Fibroblasts,Control
c4498,3.9704,-3.5703,Fibroblasts,Control
c4499,3.4443,-3.4956,Fibroblasts,Control
c4500,0.9246,-3.4133,Fibroblasts,HF
c4501,3.9595,-5.6195,Fibroblasts,Control
c4502,4.6072,-2.2137,Fibroblasts,Control
c4503,4.6499,-5.5553,Fibroblasts,Control
c4504,1.6567,-7.8682,Fibroblasts,HF
c4505,2.9853,-5.1102,Fibroblasts,Control
c4506,2.8392,-5.8389,Fibroblasts,Control
c4507,6.6952,-4.7907,Fibroblasts,Control
c4508,2.2628,-6.2387,Fibroblasts,HF
c4509,4.4443,-4.8916,Fibroblasts,Control
c4510,3.3105,-6.6249,Fibroblasts,Control
c4511,0.5324,-2.7491,Fibroblasts,Control
c4512,1.4868,-4.1075,Fibroblasts,HF
c4513,2.7602,-5.1456,Fibroblasts,Control
c4514,3.375,-2.2249,Fibroblasts,Control
c4515,4.5478,-3.5402,Fibroblasts,Control
c4516,-0.3641,-6.837,Fibroblasts,HF
c4517,3.4764,-6.1073,Fibroblasts,Control
c4518,5.5813,-6.4674,Fibroblasts,Control
c4519,4.9703,-4.5666,Fibroblasts,Control
c4520,3.9191,-3.7219,Fibroblasts,HF
c4521,0.7359,-1.3482,Fibroblasts,Control
c4522,3.0291,-3.8694,Fibroblasts,Control
c4523,0.3068,-2.6442,Fibroblasts,Control
c4524,4.6816,-1.0895,Fibroblasts,HF
c4525,2.521,-3.2617,Fibroblasts,Control
c4526,2.4981,-2.4615,Fibroblasts,Control
c4527,1.9382,-5.1099,Fibroblasts,Control
c4528,5.7023,-1.9585,Fibroblasts,HF
c4529,4.8653,-3.8188,Fibroblasts,Control
c4530,1.6145,-3.96,Fibroblasts,Control
c4531,3.6603,-4.7628,Fibroblasts,Control
c4532,-0.3807,-2.2233,Fibroblasts,HF
c4533,3.82,-4.5856,Fibroblasts,Control
c4534,1.3244,-6.5268,Fibroblasts,Control
c4535,2.3932,-2.5627,Fibroblasts,Control
c4536,2.1336,-5.1821,Fibroblasts,HF
c4537,1.2709,-5.7185,Fibroblasts,Control
c4538,2.6555,-3.1641,Fibroblasts,Control
c4539,3.979,-4.2499,Fibroblasts,Control
c4540,2.2866,-3.5544,Fibroblasts,HF
c4541,-0.8066,-2.8396,Fibroblasts,Control
c4542,-1.2425,-2.3264,Fibroblasts,Control
c4543,4.8747,-3.1384,Fibroblasts,Control
c4544,0.8997,-6.0592,Fibroblasts,HF
c4545,1.6153,-4.3116,Fibroblasts,Control
c4546,2.043,-7.9453,Fibroblasts,Control
c4547,3.407,-4.6506,Fibroblasts,Control
c4548,3.0987,-3.2654,Fibroblasts,HF
c4549,1.2536,-2.3323,Fibroblasts,Control
c4550,2.4148,-4.4019,Fibroblasts,Control
c4551,0.771,-4.3338,Fibroblasts,Control
c4552,6.017,-3.545,Fibroblasts,HF
c4553,-1.5674,-4.1272,Fibroblasts,Control
c4554,1.7132,-3.1049,Fibroblasts,Control
c4555,-2.0612,-7.2246,Fibroblasts,Control
c4556,5.4187,-5.0555,Fibroblasts,HF
c4557,-0.2406,-3.6411,Fibroblasts,Control
c4558,5.1367,-3.5667,Fibroblasts,Control
c4559,3.7191,-4.5669,Fibroblasts,Control
c4560,2.3614,-3.0398,Fibroblasts,HF
c4561,4.4119,-3.5084,Fibroblasts,Control
c4562,-1.6059,-2.6394,Fibroblasts,Control
c4563,1.7951,-6.8651,Fibroblasts,Control
c4564,1.4591,-4.6126,Fibroblasts,HF
c4565,2.4831,-2.9853,Fibroblasts,Control
c4566,3.7208,-3.7862,Fibroblasts,Control
c4567,2.0529,-3.8331,Fibroblasts,Control
c4568,3.4474,-3.3084,Fibroblasts,HF
c4569,-0.1875,-3.4789,Fibroblasts,Control
c4570,1.5942,-6.2727,Fibroblasts,Control
c4571,1.2171,-7.3756,Fibroblasts,Control
c4572,1.4878,-6.6271,Fibroblasts,HF
c4573,5.6167,-4.0442,Fibroblasts,Control
c4574,1.3392,-5.1297,Fibroblasts,Control
c4575,0.1493,-7.7084,Fibroblasts,Control
c4576,1.633,-3.0696,Fibroblasts,HF
c4577,2.938,-4.4741,Fibroblasts,Control
c4578,2.4586,-5.6335,Fibroblasts,Control
c4579,4.5529,-2.2999,Fibroblasts,Control
c4580,4.2494,-2.6906,Fibroblasts,HF
c4581,3.4981,-3.7718,Fibroblasts,Control
c4582,2.1481,-4.2148,Fibroblasts,Control
c4583,5.1127,-4.1752,Fibroblasts,Control
c4584,3.9766,-6.046,Fibroblasts,HF
c4585,-1.6552,-3.6946,Fibroblasts,Control
c4586,3.0484,-4.1395,Fibroblasts,Control
c4587,6.4031,-4.4881,Fibroblasts,Control
c4588,-0.1765,-5.2005,Fibroblasts,HF
c4589,-0.3946,-2.5193,Fibroblasts,Control
c4590,5.6541,-4.8597,Fibroblasts,Control
c4591,2.1335,-4.6109,Fibroblasts,Control
c4592,5.0999,-8.4881,Fibroblasts,HF
c4593,7.632,-6.7983,Fibroblasts,Control
c4594,4.3412,-5.6535,Fibroblasts,Control
c4595,1.4961,-5.5641,Fibroblasts,Control
c4596,0.2686,-3.5046,Fibroblasts,HF
c4597,-0.4658,-5.2294,Fibroblasts,Control
c4598,2.8369,-6.1868,Fibroblasts,Control
c4599,4.6631,-1.2825,Fibroblasts,Control
c4600,3.87,-2.4496,Fibroblasts,HF
c4601,0.4382,-4.9879,Fibroblasts,Control
c4602,4.318,-6.1021,Fibroblasts,Control
c4603,0.8441,-4.0013,Fibroblasts,Control
c4604,0.0584,-6.3202,Fibroblasts,HF
c4605,3.1405,-4.8521,Fibroblasts,Control
c4606,2.673,-4.5388,Fibroblasts,Control
c4607,-0.1613,-7.3374,Fibroblasts,Control
c4608,0.763,-3.7049,Fibroblasts,HF
c4609,2.6282,-6.282,Fibroblasts,Control
c4610,3.2928,-3.9868,Fibroblasts,Control
c4611,0.1542,-5.5688,Fibroblasts,Control
c4612,1.172,-0.4691,Fibroblasts,HF
c4613,3.091,-2.2995,Fibroblasts,Control
c4614,0.5736,-3.189,Fibroblasts,Control
c4615,-1.3021,-4.1373,Fibroblasts,Control
c4616,6.9987,-4.7368,Fibroblasts,HF
c4617,1.8033,-4.1068,Fibroblasts,Control
c4618,2.2041,-5.3886,Fibroblasts,Control
c4619,4.3009,-4.2174,Fibroblasts,Control
c4620,3.1026,-2.1625,Fibroblasts,HF
c4621,5.1401,-5.9499,Fibroblasts,Control
c4622,4.4936,-6.4676,Fibroblasts,Control
c4623,1.3192,-3.9428,Fibroblasts,Control
c4624,5.6027,-5.7564,Fibroblasts,HF
c4625,5.5056,-3.9829,Fibroblasts,Control
c4626,-0.4011,-2.4303,Fibroblasts,Control
c4627,3.1964,-5.2732,Fibroblasts,Control
c4628,1.4669,-3.0977,Fibroblasts,HF
c4629,3.2347,-4.3745,Fibroblasts,Control
c4630,6.2556,-4.5789,Fibroblasts,Control
c4631,0.1417,-6.8554,Fibroblasts,Control
c4632,3.0277,-5.2949,Fibroblasts,HF
c4633,4.1891,-3.0771,Fibroblasts,Control
c4634,4.6709,-4.4641,Fibroblasts,Control
c4635,5.9923,-5.8403,Fibroblasts,Control
c4636,0.2669,-3.8691,Fibroblasts,HF
c4637,4.0933,-7.5356,Fibroblasts,Control
c4638,0.8548,-5.8964,Fibroblasts,Control
c4639,3.4463,-5.264,Fibroblasts,Control
c4640,2.4635,-2.8757,Fibroblasts,HF
c4641,4.8717,-4.7838,Fibroblasts,Control
c4642,5.8694,-2.5918,Fibroblasts,Control
c4643,0.649,-6.0245,Fibroblasts,Control
c4644,4.8138,-3.9561,Fibroblasts,HF
c4645,4.2068,-4.9167,Fibroblasts,Control
c4646,-1.0664,-2.2496,Fibroblasts,Control
c4647,3.7583,-3.417,Fibroblasts,Control
c4648,0.7257,-6.0082,Fibroblasts,HF
c4649,2.8035,-2.1085,Fibroblasts,Control
c4650,2.3033,-3.7146,Fibroblasts,Control
c4651,2.6733,-2.616,Fibroblasts,Control
c4652,2.9482,-5.4682,Fibroblasts,HF
c4653,1.7423,-5.4304,Fibroblasts,Control
c4654,5.8443,-5.1804,Fibroblasts,Control
c4655,1.2295,-5.674,Fibroblasts,Control
c4656,4.4302,-3.2605,Fibroblasts,HF
c4657,0.3383,-5.6902,Fibroblasts,Control
c4658,1.658,-1.173,Fibroblasts,Control
c4659,3.4668,-3.9234,Fibroblasts,Control
c4660,0.9175,-3.0767,Fibroblasts,HF
c4661,1.5891,-3.8745,Fibroblasts,Control
c4662,5.199,-3.9499,Fibroblasts,Control
c4663,7.4618,-4.9682,Fibroblasts,Control
c4664,0.6855,-7.8742,Fibroblasts,HF
c4665,1.4019,-2.4337,Fibroblasts,Control
c4666,2.947,-5.0263,Fibroblasts,Control
c4667,6.6672,-3.9164,Fibroblasts,Control
c4668,-1.1234,-5.8831,Fibroblasts,HF
c4669,4.7567,-3.9307,Fibroblasts,Control
c4670,3.0854,-4.3785,Fibroblasts,Control
c4671,0.6008,-5.8049,Fibroblasts,Control
c4672,3.9165,-2.8362,Fibroblasts,HF
c4673,4.123,-4.837,Fibroblasts,Control
c4674,6.5229,-3.5814,Fibroblasts,Control
c4675,-3.425,-5.1605,Fibroblasts,Control
c4676,5.4598,-6.4844,Fibroblasts,HF
c4677,3.5435,-1.0901,Fibroblasts,Control
c4678,3.2208,-2.0191,Fibroblasts,Control
c4679,4.2302,-4.7498,Fibroblasts,Control
c4680,-0.9484,-4.3595,Fibroblasts,HF
c4681,2.2048,-4.0275,Fibroblasts,Control
c4682,1.9402,-2.7781,Fibroblasts,Control
c4683,0.9133,-4.4905,Fibroblasts,Control
c4684,0.5431,-3.4674,Fibroblasts,HF
c4685,4.4569,-1.7093,Fibroblasts,Control
c4686,4.048,-5.1917,Fibroblasts,Control
c4687,-0.1399,-3.0175,Fibroblasts,Control
c4688,2.8355,-6.0261,Fibroblasts,HF
c4689,3.5191,-6.6716,Fibroblasts,Control
c4690,1.925,-4.4117,Fibroblasts,Control
c4691,1.6255,-4.1045,Fibroblasts,Control
c4692,3.2759,-5.4639,Fibroblasts,HF
c4693,0.9277,-5.4886,Fibroblasts,Control
c4694,-0.0101,-5.4375,Fibroblasts,Control
c4695,0.5262,-6.2042,Fibroblasts,Control
c4696,5.1609,-0.9767,Fibroblasts,HF
c4697,-3.1126,-5.1109,Fibroblasts,Control
c4698,1.9873,-2.8619,Fibroblasts,Control
c4699,1.7687,-5.2369,Fibroblasts,Control
c4700,2.2489,-4.086,Fibroblasts,HF
c4701,5.0845,-0.4046,Fibroblasts,Control
c4702,3.4409,-6.6547,Fibroblasts,Control
c4703,5.4315,-3.188,Fibroblasts,Control
c4704,1.2015,-3.4503,Fibroblasts,HF
c4705,3.7164,-3.5378,Fibroblasts,Control
c4706,5.9197,-3.9938,Fibroblasts,Control
c4707,-0.6037,-4.1206,Fibroblasts,Control
c4708,3.7979,-4.9532,Fibroblasts,HF
c4709,0.8216,-3.4033,Fibroblasts,Control
c4710,0.4153,-4.8324,Fibroblasts,Control
c4711,1.7775,-1.1175,Fibroblasts,Control
c4712,4.2315,-5.344,Fibroblasts,HF
c4713,3.6776,-3.9254,Fibroblasts,Control
c4714,1.6758,-4.1091,Fibroblasts,Control
c4715,1.9205,-3.3656,Fibroblasts,Control
c4716,3.683,-2.0498,Fibroblasts,HF
c4717,1.1416,-4.4971,Fibroblasts,Control
c4718,2.3291,-4.3139,Fibroblasts,Control
c4719,4.7369,-1.3835,Fibroblasts,Control
c4720,0.1617,-2.979,Fibroblasts,HF
c4721,2.0957,-2.8059,Fibroblasts,Control
c4722,3.877,-5.4815,Fibroblasts,Control
c4723,2.8911,-4.5095,Fibroblasts,Control
c4724,4.4998,-6.3794,Fibroblasts,HF
c4725,4.9537,-5.5358,Fibroblasts,Control
c4726,3.4825,-4.1756,Fibroblasts,Control
c4727,4.4679,-3.6337,Fibroblasts,Control
c4728,4.1462,-7.5545,Fibroblasts,HF
c4729,2.3266,-3.1537,Fibroblasts,Control
c4730,1.2594,-3.7959,Fibroblasts,Control
c4731,1.6791,-2.8773,Fibroblasts,Control
c4732,0.8924,-3.5447,Fibroblasts,HF
c4733,0.8044,-4.1494,Fibroblasts,Control
c4734,3.8335,-4.4972,Fibroblasts,Control
c4735,-0.5726,-2.3032,Fibroblasts,Control
c4736,4.722,-3.9599,Fibroblasts,HF
c4737,8.0131,-3.7501,Fibroblasts,Control
c4738,0.5362,-1.519,Fibroblasts,Control
c4739,0.8493,-3.9855,Fibroblasts,Control
c4740,4.096,-1.4976,Fibroblasts,HF
c4741,1.9222,-3.9195,Fibroblasts,Control
c4742,3.5923,-4.375,Fibroblasts,Control
c4743,3.1486,-4.7936,Fibroblasts,Control
c4744,3.3868,-6.8942,Fibroblasts,HF
c4745,6.9626,-5.1714,Fibroblasts,Control
c4746,0.2065,-1.3918,Fibroblasts,Control
c4747,3.4331,-5.7952,Fibroblasts,Control
c4748,4.3087,-2.0153,Fibroblasts,HF
c4749,-1.6475,-3.934,Fibroblasts,Control
c4750,5.4936,-6.6602,Fibroblasts,Control
c4751,3.862,-5.0852,Fibroblasts,Control
c4752,2.1039,-4.2185,Fibroblasts,HF
c4753,4.607,-2.8488,Fibroblasts,Control
c4754,0.4041,-5.406,Fibroblasts,Control
c4755,4.5788,-4.4705,Fibroblasts,Control
c4756,2.2027,-6.8085,Fibroblasts,HF
c4757,2.2711,-1.6879,Fibroblasts,Control
c4758,5.5778,-2.9491,Fibroblasts,Control
c4759,4.2564,-5.5107,Fibroblasts,Control
c4760,2.4145,-5.8599,Fibroblasts,HF
c4761,6.0507,-2.8165,Fibroblasts,Control
c4762,3.0892,-4.2236,Fibroblasts,Control
c4763,3.9676,0.2803,Fibroblasts,Control
c4764,3.1294,-3.4296,Fibroblasts,HF
c4765,3.8008,-1.0429,Fibroblasts,Control
c4766,0.3759,-4.8441,Fibroblasts,Control
c4767,2.68,-5.2718,Fibroblasts,Control
c4768,-0.6194,-3.9418,Fibroblasts,HF
c4769,-1.6538,-4.7966,Fibroblasts,Control
c4770,2.7817,-3.7251,Fibroblasts,Control
c4771,5.6909,-4.5285,Fibroblasts,Control
c4772,1.4329,-4.5565,Fibroblasts,HF
c4773,3.1894,-3.3192,Fibroblasts,Control
c4774,4.4076,-2.082,Fibroblasts,Control
c4775,4.9114,-6.0168,Fibroblasts,Control
c4776,3.8318,-3.1265,Fibroblasts,HF
c4777,2.5647,-5.2207,Fibroblasts,Control
c4778,5.5215,-5.8466,Fibroblasts,Control
c4779,6.5636,-3.591,Fibroblasts,Control
c4780,0.6892,-4.1149,Fibroblasts,HF
c4781,5.8115,-5.3153,Fibroblasts,Control
c4782,-1.849,-3.2449,Fibroblasts,Control
c4783,-1.6803,-4.7539,Fibroblasts,Control
c4784,5.0192,-3.6166,Fibroblasts,HF
c4785,5.4981,-2.7092,Fibroblasts,Control
c4786,2.369,-5.8887,Fibroblasts,Control
c4787,1.8117,-2.4472,Fibroblasts,Control
c4788,0.1359,-5.7755,Fibroblasts,HF
c4789,0.1213,-4.5083,Fibroblasts,Control
c4790,1.4078,-6.3553,Fibroblasts,Control
c4791,4.5875,-4.6346,Fibroblasts,Control
c4792,6.2193,-3.2283,Fibroblasts,HF
c4793,2.0236,-0.3529,Fibroblasts,Control
c4794,6.7319,-1.8974,Fibroblasts,Control
c4795,-0.1604,-6.4817,Fibroblasts,Control
c4796,1.2002,-3.6841,Fibroblasts,HF
c4797,2.1253,-7.8239,Fibroblasts,Control
c4798,2.4723,-3.6079,Fibroblasts,Control
c4799,3.4709,-7.0968,Fibroblasts,Control
c4800,1.8438,-2.2064,Fibroblasts,HF
c4801,2.3738,-6.027,Fibroblasts,Control
c4802,-2.1805,-4.8181,Fibroblasts,Control
c4803,0.7634,-4.3381,Fibroblasts,Control
c4804,5.4226,-5.5518,Fibroblasts,HF
c4805,1.1185,-2.0352,Fibroblasts,Control
c4806,4.549,-0.8627,Fibroblasts,Control
c4807,3.2352,-3.785,Fibroblasts,Control
c4808,-3.8165,-4.1193,Fibroblasts,HF
c4809,4.033,-2.1786,Fibroblasts,Control
c4810,5.7794,-2.9603,Fibroblasts,Control
c4811,3.7676,-5.4317,Fibroblasts,Control
c4812,4.8044,-4.5487,Fibroblasts,HF
c4813,0.3213,-4.4444,Fibroblasts,Control
c4814,5.4418,-2.5055,Fibroblasts,Control
c4815,1.3318,-4.905,Fibroblasts,Control
c4816,2.756,-4.5786,Fibroblasts,HF
c4817,3.8396,-2.7417,Fibroblasts,Control
c4818,6.1823,-2.4036,Fibroblasts,Control
c4819,2.3059,-6.8668,Fibroblasts,Control
c4820,2.3361,-6.4146,Fibroblasts,HF
c4821,2.5855,-4.1733,Fibroblasts,Control
c4822,0.8624,-3.0872,Fibroblasts,Control
c4823,-1.2781,-0.9506,Fibroblasts,Control
c4824,4.0124,-5.1281,Fibroblasts,HF
c4825,3.5791,-5.2194,Fibroblasts,Control
c4826,1.777,-4.8687,Fibroblasts,Control
c4827,0.7954,-7.5902,Fibroblasts,Control
c4828,4.3373,-4.109,Fibroblasts,HF
c4829,2.8831,-4.6392,Fibroblasts,Control
