genome,species,domain,representative_flag
TARA_SAMEA4397649_METAG_MIMGGCOL,1565_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_EBHOBEIG,6201_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_JCOFDMPM,4112_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_FMFPCFAE,3976_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_NNLKDBAN,6203_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_OEODHAMC,3331_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_FAJEBJLB,3829_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_HGDICLOK,4113_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_DMOCEEBG,1616_1,Bacteria,TRUE
TARA_SAMEA4397649_METAG_HNNOOIHI,1652_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_ENKCHOEL,4139_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_PFIKMFEM,5177_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_JBAEAGPP,3970_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_IGLNGMBL,3981_1,Bacteria,FALSE
TARA_SAMEA4397649_METAG_ONEELEJI,3522_2,Bacteria,FALSE
TARA_SAMEA4398341_METAG_IKMIJGLA,1814_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_NNJGNDFD,1436_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_PFLHBALN,3976_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_EPLFIIKC,1938_1,Archaea,FALSE
TARA_SAMEA4398341_METAG_OCKNKNCJ,4139_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_LEAAEHEH,1887_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_HJCBBONN,2778_0,Bacteria,TRUE
TARA_SAMEA4398341_METAG_LNIHAOHI,3981_1,Bacteria,FALSE
TARA_SAMEA4398341_METAG_NKEIBECK,2042_1,Archaea,FALSE
TARA_SAMEA4398341_METAG_CMCNIDFK,1937_1,Archaea,FALSE
TARA_SAMEA4398341_METAG_IGGKCHNE,1945_2,Archaea,FALSE
TARA_SAMEA4398341_METAG_MCCLLHDA,2164_1,Archaea,FALSE
TARA_SAMEA4398341_METAG_IBOMPJOI,3970_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_FEHBNPCO,4138_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_AFFCDLMO,1436_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_GLFCHEFO,3777_2,Bacteria,TRUE
TARA_SAMEA4398247_METAG_GJGLIIAN,3831_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_HILJGGCC,3508_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_CEHMAFOJ,6203_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_NECDKBAD,566_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_BHMIBIDN,3981_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_LAPEPADP,4113_1,Bacteria,FALSE
TARA_SAMEA4398247_METAG_FPDBLJOC,3970_1,Bacteria,FALSE
BGEO_SAMN07136687_METAG_BFCCDKBO,4968_1,Bacteria,TRUE
BGEO_SAMN07136947_METAG_BLOBBCKD,1930_1,Archaea,FALSE
BGEO_SAMN07136815_METAG_JBCKPBOE,4357_2,Bacteria,FALSE
BGEO_SAMN07136587_METAG_KCJFCODB,640_2,Bacteria,FALSE
BGEO_SAMN07136587_METAG_EDKGJLLC,1976_1,Archaea,FALSE
BGEO_SAMN07136915_METAG_CPIPKFNE,2040_2,Archaea,FALSE
BATS_SAMN07137091_METAG_EDBAJBAA,3782_2,Bacteria,FALSE
BGEO_SAMN07136803_METAG_GNPKIKCH,5009_2,Bacteria,FALSE
BGEO_SAMN07136624_METAG_JHOJAJCL,4357_2,Bacteria,FALSE
BGEO_SAMN07136841_METAG_PDEPKOIP,225_1,Bacteria,FALSE
BGEO_SAMN07136523_METAG_CHAJOAGH,1665_0,Bacteria,TRUE
BGEO_SAMN07136523_METAG_OCPOPADH,2667_0,Bacteria,TRUE
BGEO_SAMN07136523_METAG_JHDPPFAH,3358_1,Bacteria,TRUE
BGEO_SAMN07136523_METAG_NMOKDPNF,2287_0,Bacteria,TRUE
BGEO_SAMN07136523_METAG_IKJKMCAK,2850_1,Bacteria,FALSE
BGEO_SAMN07136943_METAG_LKBOGOKG,1939_1,Archaea,FALSE
BGEO_SAMN07136799_METAG_BACJODIK,2267_1,Bacteria,FALSE
BGEO_SAMN07136799_METAG_FBMHOKEM,2269_1,Bacteria,FALSE
BGEO_SAMN07136628_METAG_EFHCKBBL,4221_53,Bacteria,FALSE
BATS_SAMN07137081_METAG_LFGCCNJP,2187_3,Archaea,FALSE
BGEO_SAMN07136621_METAG_MALGDNDK,155_2,Bacteria,FALSE
BGEO_SAMN07136710_METAG_NFNKEFAD,1784_1,Bacteria,TRUE
BGEO_SAMN07136740_METAG_PAGJGDDE,4221_53,Bacteria,FALSE
BGEO_SAMN07136905_METAG_IODEIDHB,4357_2,Bacteria,FALSE
BATS_SAMN07137075_METAG_LAJLEDEO,2092_2,Archaea,FALSE
BATS_SAMN07137075_METAG_FOJBPNOE,4491_1,Bacteria,FALSE
BATS_SAMN08390925_METAG_CFOGBJHL,1922_1,Archaea,FALSE
BATS_SAMN08390925_METAG_AOAKJKAN,4216_1,Bacteria,FALSE
BGEO_SAMN07136494_METAG_PHCODDJM,1934_1,Archaea,FALSE
BGEO_SAMN07136494_METAG_MLNFGMAP,2096_1,Archaea,FALSE
BGEO_SAMN07136891_METAG_MOMGKBBH,4242_2,Bacteria,FALSE
BGEO_SAMN07136838_METAG_BPPDLJEN,225_1,Bacteria,FALSE
BGEO_SAMN07136955_METAG_OICDIGCH,1935_2,Archaea,FALSE
BGEO_SAMN07136885_METAG_GCDHHKBE,4242_2,Bacteria,FALSE
BGEO_SAMN07136885_METAG_JJBHMHOP,4221_53,Bacteria,FALSE
BGEO_SAMN07136707_METAG_PFNOCLGB,2382_1,Bacteria,FALSE
BGEO_SAMN07136763_METAG_LFBKLGHB,1930_1,Archaea,FALSE
BGEO_SAMN07136763_METAG_PNJOABPA,2093_1,Archaea,FALSE
BGEO_SAMN07136678_METAG_MDEJHEOL,1937_1,Archaea,TRUE
BGEO_SAMN07136558_METAG_GCPEKJKB,6365_1,Bacteria,FALSE
BATS_SAMN07137094_METAG_GBBMEJPB,3366_1,Bacteria,FALSE
BATS_SAMN07137094_METAG_NBNPOOPH,4221_53,Bacteria,FALSE
BATS_SAMN07137064_METAG_HKFEGBEL,3933_5,Bacteria,FALSE
BGEO_SAMN07136899_METAG_KOCLMOBH,2269_1,Bacteria,FALSE
BGEO_SAMN07136879_METAG_OGNDEGGC,4242_2,Bacteria,FALSE
BGEO_SAMN07136879_METAG_HLHEKICF,1909_2,Archaea,FALSE
BATS_SAMN07137068_METAG_ALGCOOLA,6116_2,Bacteria,FALSE
BGEO_SAMN07136606_METAG_NCKKNBFC,4221_53,Bacteria,FALSE
BATS_SAMN07137087_METAG_CDOPEKMJ,6391_1,Bacteria,FALSE
BGEO_SAMN07136639_METAG_FFNNHBNF,4357_2,Bacteria,FALSE
BGEO_SAMN07136639_METAG_MPLBMCLE,2170_2,Archaea,FALSE
BATS_SAMN07137118_METAG_HPJDOJIB,3366_1,Bacteria,TRUE
BATS_SAMN07137118_METAG_JFDKOCDB,3355_2,Bacteria,FALSE
BATS_SAMN07137118_METAG_GEPFHIMM,3942_1,Bacteria,FALSE
BATS_SAMN07137118_METAG_JDOHICMF,5540_4,Bacteria,FALSE
BGEO_SAMN07136635_METAG_NPHFMFKM,3935_2,Bacteria,FALSE
BGEO_SAMN07136635_METAG_NPBPCJHB,1883_3,Bacteria,TRUE
BGEO_SAMN07136635_METAG_JDGKMBIC,1934_1,Archaea,FALSE
BGEO_SAMN07136635_METAG_HNADLANA,2905_1,Bacteria,FALSE
BGEO_SAMN07136635_METAG_MJJEJKDB,4116_2,Bacteria,TRUE
BGEO_SAMN07136793_METAG_ENLFBFAN,4357_2,Bacteria,FALSE
BGEO_SAMN07136788_METAG_NEJGPLNK,2269_1,Bacteria,FALSE
BGEO_SAMN07136509_METAG_DMLBHAMI,1930_1,Archaea,FALSE
BGEO_SAMN07136509_METAG_MHPJFPEI,2093_1,Archaea,FALSE
BGEO_SAMN07136509_METAG_HBNOGJOJ,4498_1,Bacteria,FALSE
BGEO_SAMN07136924_METAG_KJDGBMLO,1935_2,Archaea,FALSE
BGEO_SAMN07136956_METAG_IPIAGCMC,1935_2,Archaea,FALSE
BATS_SAMN07137121_METAG_NGCFNBHO,2092_2,Archaea,FALSE
BATS_SAMN07137121_METAG_MODHFAOP,4221_53,Bacteria,FALSE
BGEO_SAMN07136937_METAG_HCOPDPDK,3851_1,Bacteria,FALSE
BGEO_SAMN07136937_METAG_OBIMIKAB,2392_1,Bacteria,FALSE
BGEO_SAMN07136937_METAG_MPBPICIA,1884_1,Bacteria,FALSE
BGEO_SAMN07136937_METAG_KINOAAKJ,4968_1,Bacteria,FALSE
BGEO_SAMN07136632_METAG_BNOBDFOC,3511_1,Bacteria,FALSE
BATS_SAMN07137074_METAG_HDEINNNP,2092_2,Archaea,FALSE
BATS_SAMN07137074_METAG_DBCNLFDA,213_2,Bacteria,FALSE
BATS_SAMN07137074_METAG_FFEGHHDI,1909_2,Archaea,FALSE
BGEO_SAMN07136492_METAG_AHHHHOOF,1934_1,Archaea,FALSE
BGEO_SAMN07136949_METAG_CDEOFCDH,1930_1,Archaea,FALSE
BGEO_SAMN07136949_METAG_BACJLMEK,1931_1,Archaea,FALSE
BGEO_SAMN07136909_METAG_DGNBAKNH,2403_1,Bacteria,TRUE
BGEO_SAMN07136961_METAG_FIECNHFL,2905_1,Bacteria,FALSE
BGEO_SAMN07136961_METAG_GGONPMJO,1884_1,Bacteria,FALSE
BGEO_SAMN07136961_METAG_AAKFJEOE,3866_1,Bacteria,FALSE
BGEO_SAMN07136961_METAG_LHPLNNJB,3825_1,Bacteria,TRUE
BGEO_SAMN07136961_METAG_PBHIAIJM,2114_1,Archaea,FALSE
BGEO_SAMN07136961_METAG_JBNDPKEJ,2030_1,Archaea,FALSE
BGEO_SAMN07136961_METAG_EJIDOJKE,4968_1,Bacteria,FALSE
HOTS_SAMN07137021_METAG_EDCENBBM,4185_0,Bacteria,TRUE
BGEO_SAMN07136701_METAG_CIDLMKCD,2170_2,Archaea,TRUE
HOTS_SAMN07137038_METAG_HCPJGLND,2187_3,Archaea,FALSE
BGEO_SAMN07136959_METAG_IEMGAOEF,3935_1,Bacteria,FALSE
BGEO_SAMN07136959_METAG_ICJDJPGB,1935_2,Archaea,FALSE
BGEO_SAMN07136761_METAG_HELDFBHG,2480_2,Bacteria,FALSE
BGEO_SAMN07136761_METAG_MBIPIMNJ,3355_2,Bacteria,FALSE
BGEO_SAMN07136761_METAG_EEPEAIAJ,4242_2,Bacteria,FALSE
BGEO_SAMN07136920_METAG_NIHJOHJM,1909_2,Archaea,FALSE
BGEO_SAMN07136920_METAG_LKCDGFGM,1883_3,Bacteria,FALSE
BGEO_SAMN07136679_METAG_BINGAJBG,1937_1,Archaea,FALSE
BGEO_SAMN07136497_METAG_EOMHGFFA,1930_1,Archaea,FALSE
BGEO_SAMN07136487_METAG_KHBKCNPM,1900_1,Archaea,FALSE
BGEO_SAMN07136487_METAG_BMJOJFFK,1934_1,Archaea,FALSE
BGEO_SAMN07136768_METAG_KHIPFICP,2490_1,Bacteria,FALSE
BATS_SAMN07137112_METAG_DACJBCCJ,3355_2,Bacteria,FALSE
BGEO_SAMN07136916_METAG_CGKGBIID,1909_2,Archaea,FALSE
BGEO_SAMN07136957_METAG_PMNDEAPM,3935_1,Bacteria,FALSE
BGEO_SAMN07136957_METAG_JHJAOENF,6214_1,Bacteria,FALSE
BGEO_SAMN07136957_METAG_MCIBDPKB,1935_2,Archaea,FALSE
BGEO_SAMN07136957_METAG_DBJLAHLF,2030_1,Archaea,FALSE
BGEO_SAMN07136718_METAG_ALOOJGEA,155_2,Bacteria,FALSE
BGEO_SAMN07136594_METAG_HFNELMGE,155_2,Bacteria,FALSE
BGEO_SAMN07136952_METAG_MJGEKNON,2114_1,Archaea,FALSE
BGEO_SAMN07136952_METAG_ONDAAJFB,2040_2,Archaea,FALSE
BGEO_SAMN07136952_METAG_AHFLGGDA,2161_1,Archaea,FALSE
BGEO_SAMN07136766_METAG_KFMHCAIL,2490_1,Bacteria,FALSE
BGEO_SAMN07136766_METAG_GNCLJKLF,213_2,Bacteria,FALSE
BGEO_SAMN07136708_METAG_ILOEEALM,1784_1,Bacteria,FALSE
BGEO_SAMN07136708_METAG_LANJDNGH,643_1,Bacteria,FALSE
BGEO_SAMN07136936_METAG_GLAHOCJC,3935_1,Bacteria,FALSE
BGEO_SAMN07136936_METAG_CAJOEKGK,1884_1,Bacteria,FALSE
BGEO_SAMN07136936_METAG_BHNMCAEH,2392_1,Bacteria,FALSE
BGEO_SAMN07136936_METAG_EECGMCHC,4242_1,Bacteria,FALSE
BGEO_SAMN07136936_METAG_IDFNEKJJ,2114_1,Archaea,FALSE
BGEO_SAMN07136755_METAG_NLPGKEHE,2269_1,Bacteria,FALSE
BGEO_SAMN07136770_METAG_DMINCFOP,4221_53,Bacteria,FALSE
BGEO_SAMN07136945_METAG_IOLDFJDM,1930_1,Archaea,FALSE
BGEO_SAMN07136693_METAG_IMGDEHLC,4357_2,Bacteria,FALSE
BATS_SAMN07137104_METAG_JDDKEEIB,178_1,Bacteria,FALSE
BGEO_SAMN07136944_METAG_CLAPEHFL,2390_1,Bacteria,FALSE
BGEO_SAMN07136739_METAG_BDHGLIDI,4221_53,Bacteria,FALSE
BGEO_SAMN07136506_METAG_MGPBFLBL,1843_1,Bacteria,FALSE
BGEO_SAMN07136529_METAG_NBFHOANN,4221_53,Bacteria,FALSE
BGEO_SAMN07136953_METAG_BPDGEBEO,2114_1,Archaea,FALSE
BGEO_SAMN07136935_METAG_NMEDPMND,181_1,Bacteria,FALSE
BGEO_SAMN07136686_METAG_KJGKBPPD,2390_1,Bacteria,FALSE
BGEO_SAMN07136720_METAG_JHHIBEML,4357_2,Bacteria,FALSE
BATS_SAMN07137071_METAG_BHOICPJG,2092_2,Archaea,FALSE
BATS_SAMN08390924_METAG_DKCBAJOE,3355_2,Bacteria,FALSE
BGEO_SAMN07136484_METAG_CGMEBLGP,1934_1,Archaea,FALSE
BGEO_SAMN07136484_METAG_EMLILGOI,1939_1,Archaea,FALSE
BGEO_SAMN07136484_METAG_PKBIAHKH,4970_1,Bacteria,FALSE
BGEO_SAMN07136601_METAG_FIHDONLE,2011_1,Archaea,TRUE
BATS_SAMN07137096_METAG_ELCMKIIM,1980_1,Archaea,FALSE
BATS_SAMN07137117_METAG_MKCHAEPF,6392_1,Bacteria,FALSE
BGEO_SAMN07136950_METAG_MELJMGIJ,1930_1,Archaea,FALSE
BGEO_SAMN07136950_METAG_FNAHPCLO,2040_2,Archaea,FALSE
BATS_SAMN07137113_METAG_PCFJMMFL,4357_2,Bacteria,FALSE
BGEO_SAMN07136609_METAG_MNFIJAIL,213_2,Bacteria,FALSE
BGEO_SAMN07136946_METAG_GAFAFJOK,1930_1,Archaea,FALSE
HOTS_SAMN07137023_METAG_COKMFOPF,1922_1,Archaea,FALSE
BGEO_SAMN07136485_METAG_OFIIIPJP,6203_1,Bacteria,FALSE
BGEO_SAMN07136485_METAG_GKIEIKFB,1934_1,Archaea,FALSE
BGEO_SAMN07136485_METAG_MFHLHAMG,4970_1,Bacteria,FALSE
BGEO_SAMN07136948_METAG_KKHJMHEB,1930_1,Archaea,FALSE
BGEO_SAMN07136948_METAG_FMFAEIFM,1931_1,Archaea,FALSE
BGEO_SAMN07136792_METAG_HHIGPKJJ,4242_2,Bacteria,FALSE
BGEO_SAMN07136960_METAG_BIJMJACJ,6214_1,Bacteria,FALSE
BGEO_SAMN07136960_METAG_KLKLOBJG,1935_2,Archaea,FALSE
BGEO_SAMN07136648_METAG_LDPLJBNN,4242_2,Bacteria,FALSE
BGEO_SAMN07136676_METAG_KPPLNAIE,2092_2,Archaea,FALSE
BGEO_SAMN07136496_METAG_FNIIHAMH,1930_1,Archaea,FALSE
BGEO_SAMN07136921_METAG_KLIFLHHD,1935_2,Archaea,FALSE
BATS_SAMN07137122_METAG_POMIHLNN,2092_2,Archaea,FALSE
BGEO_SAMN07136958_METAG_IPBGLHHA,3935_1,Bacteria,TRUE
BGEO_SAMN07136958_METAG_KCECFKAD,1935_2,Archaea,FALSE
BGEO_SAMN07136958_METAG_PINFINOO,2114_1,Archaea,FALSE
BGEO_SAMN07136764_METAG_PIKEFCKE,2093_1,Archaea,FALSE
BGEO_SAMN07136486_METAG_CHCEMAFJ,3935_2,Bacteria,FALSE
BGEO_SAMN07136486_METAG_EJDIHFOJ,1939_1,Archaea,FALSE
BGEO_SAMN07136486_METAG_JINMLJGF,1934_1,Archaea,FALSE
BGEO_SAMN07136685_METAG_MNGCBOIH,2096_1,Archaea,FALSE
BGEO_SAMN07136825_METAG_ABFBFICA,6361_2,Bacteria,FALSE
BGEO_SAMN07136825_METAG_AFGBHPNA,278_2,Bacteria,FALSE
BGEO_SAMN07136589_METAG_DDMJICEB,1683_1,Bacteria,FALSE
BGEO_SAMN07136589_METAG_KBLCFCPC,2367_1,Bacteria,FALSE
BGEO_SAMN07136559_METAG_GENGIDKH,282_1,Bacteria,TRUE
BGEO_SAMN07136559_METAG_MPEHBMOA,6361_1,Bacteria,FALSE
BGEO_SAMN07136691_METAG_JKICOAKF,2096_2,Archaea,FALSE
BGEO_SAMN07136495_METAG_GCHAGJGF,576_1,Bacteria,FALSE
BGEO_SAMN07136495_METAG_PHNNELEB,1930_1,Archaea,TRUE
BGEO_SAMN07136495_METAG_NOAIAOOH,183_1,Bacteria,FALSE
BGEO_SAMN07136670_METAG_DONCOMAG,4381_1,Bacteria,FALSE
BATS_SAMN07137100_METAG_OIJPHJCM,4221_53,Bacteria,FALSE
BATS_SAMN07137092_METAG_MEKLHPJB,3355_2,Bacteria,FALSE
BGEO_SAMN07136504_METAG_IGPBDNOC,1935_2,Archaea,FALSE
BGEO_SAMN07136504_METAG_FBGOGENM,1934_1,Archaea,FALSE
BATS_SAMN07137073_METAG_OPIJCGHA,2092_2,Archaea,FALSE
BATS_SAMN07137073_METAG_LGLLGDEG,213_2,Bacteria,FALSE
BGEO_SAMN07136688_METAG_OJFBBEOC,2096_2,Archaea,FALSE
BGEO_SAMN07136508_METAG_IIGDKJKF,1930_1,Archaea,FALSE
BGEO_SAMN07136709_METAG_KJADLHBL,1784_1,Bacteria,FALSE
BGEO_SAMN07136773_METAG_NANGOIIL,2092_2,Archaea,FALSE
BGEO_SAMN07136773_METAG_LIMBPLPH,4221_53,Bacteria,FALSE
BGEO_SAMN07136919_METAG_DFCLLACK,1909_2,Archaea,TRUE
BGEO_SAMN07136919_METAG_CPPPBDAD,1930_1,Archaea,FALSE
BGEO_SAMN07136511_METAG_EOHJBMBP,1883_3,Bacteria,FALSE
BGEO_SAMN07136866_METAG_GKHGGAEI,4242_2,Bacteria,FALSE
BGEO_SAMN07136681_METAG_PMOHADDI,940_1,Bacteria,FALSE
BGEO_SAMN07136681_METAG_KCLMLEAJ,1937_1,Archaea,FALSE
BGEO_SAMN07136600_METAG_GNCGLELK,1907_1,Archaea,FALSE
BGEO_SAMN07136600_METAG_MJDNCPHM,4221_53,Bacteria,FALSE
BGEO_SAMN07136489_METAG_JBPKBAMA,1934_1,Archaea,FALSE
BGEO_SAMN07136555_METAG_JONAFMOH,640_2,Bacteria,FALSE
BGEO_SAMN07136555_METAG_NPEABCKB,2090_1,Archaea,TRUE
BGEO_SAMN07136848_METAG_JJHEBIMO,225_1,Bacteria,FALSE
BGEO_SAMN07136892_METAG_AGEFDEPB,2490_2,Bacteria,FALSE
BGEO_SAMN07136913_METAG_NDCLNCIB,1930_1,Archaea,FALSE
BGEO_SAMN07136682_METAG_PPBBMFML,1937_1,Archaea,FALSE
BGEO_SAMN07136682_METAG_JGKAEDKI,1887_1,Bacteria,FALSE
BGEO_SAMN07136682_METAG_OCCGMEBA,2563_1,Bacteria,FALSE
BGEO_SAMN07136574_METAG_GOCHOFKD,1988_1,Archaea,FALSE
BATS_SAMN07137088_METAG_AMNAKDDM,3366_1,Bacteria,FALSE
BATS_SAMN07137088_METAG_JIGDLENC,3355_2,Bacteria,FALSE
HOTS_SAMN07137020_METAG_JDJLLOGE,2092_2,Archaea,FALSE
HOTS_SAMN07137059_METAG_EICKKFBA,6114_2,Bacteria,TRUE
BGEO_SAMN07136557_METAG_FIGIDDOL,155_2,Bacteria,FALSE
BATS_SAMN07137066_METAG_LJHKJJLM,1989_1,Archaea,FALSE
BGEO_SAMN07136503_METAG_MCCLIMNH,1935_2,Archaea,FALSE
BGEO_SAMN07136503_METAG_GHDLECLK,1932_1,Archaea,FALSE
BGEO_SAMN07136501_METAG_MJPLLFLH,1935_2,Archaea,FALSE
BGEO_SAMN07136637_METAG_BCEFFIAH,1934_1,Archaea,FALSE
BGEO_SAMN07136680_METAG_BDKAJFIA,2776_1,Bacteria,FALSE
BGEO_SAMN07136680_METAG_PGJCMBPP,2166_2,Archaea,FALSE
BGEO_SAMN07136520_METAG_KAJDLKKC,2133_0,Archaea,TRUE
BGEO_SAMN07136863_METAG_BGCHLACB,4242_2,Bacteria,FALSE
BGEO_SAMN07136896_METAG_BDJNCHCI,4357_2,Bacteria,FALSE
BGEO_SAMN07136490_METAG_GPJOMFPB,1934_1,Archaea,FALSE
BATS_SAMN07137086_METAG_ILAJBOGK,3928_1,Bacteria,FALSE
BGEO_SAMN07136493_METAG_PHMGHAPM,2096_1,Archaea,TRUE
BGEO_SAMN07136493_METAG_PKMGCOPL,1934_1,Archaea,FALSE
BGEO_SAMN07136491_METAG_MGHDMLPD,1934_1,Archaea,FALSE
BGEO_SAMN07136914_METAG_PIIHFKEF,1930_1,Archaea,FALSE
BGEO_SAMN07136883_METAG_ANIBDCBF,4242_2,Bacteria,FALSE
BATS_SAMN07137065_METAG_FHDKGKFO,4357_2,Bacteria,FALSE
BGEO_SAMN07136747_METAG_MKEIEBJN,4221_53,Bacteria,FALSE
BGEO_SAMN07136712_METAG_AMGCCNKO,2343_1,Archaea,FALSE
BGEO_SAMN07136528_METAG_CBKCJBEG,2011_1,Archaea,FALSE
BGEO_SAMN07136528_METAG_DLOKAHAB,2092_2,Archaea,FALSE
BGEO_SAMN07136528_METAG_FBBIOGDG,213_2,Bacteria,FALSE
BGEO_SAMN07136938_METAG_FCENGGEL,3851_1,Bacteria,FALSE
BGEO_SAMN07136938_METAG_MAKHNPJP,4968_1,Bacteria,FALSE
BGEO_SAMN07136911_METAG_GFEJIKEP,2040_2,Archaea,FALSE
BGEO_SAMN07136636_METAG_JMNIAJKO,1934_1,Archaea,FALSE
BGEO_SAMN07136889_METAG_MEIFMHLI,4242_2,Bacteria,FALSE
BGEO_SAMN07136638_METAG_PDOFCFGC,4386_1,Bacteria,TRUE
BGEO_SAMN07136638_METAG_NAEOBIJO,3357_1,Bacteria,FALSE
BATS_SAMN07137114_METAG_NELPOKOJ,4204_1,Bacteria,FALSE
BATS_SAMN07137080_METAG_MMHFAGGL,4357_2,Bacteria,FALSE
BGEO_SAMN07136633_METAG_MEBLICNP,1934_1,Archaea,TRUE
BGEO_SAMN07136640_METAG_IFGOEACE,4357_2,Bacteria,FALSE
BGEO_SAMN07136640_METAG_IOLDDDJH,2093_1,Archaea,FALSE
BGEO_SAMN07136954_METAG_KHJBNKGC,1935_2,Archaea,TRUE
BGEO_SAMN07136541_METAG_OEBANKEJ,1989_1,Archaea,FALSE
HOTS_SAMN08390923_METAG_KJDOLLII,3928_1,Bacteria,FALSE
BGEO_SAMN07136502_METAG_OJHKHPDO,1935_2,Archaea,FALSE
BGEO_SAMN07136758_METAG_KKBDMIGB,4242_2,Bacteria,FALSE
BGEO_SAMN07136627_METAG_KGIAMPFK,3366_1,Bacteria,FALSE
BATS_SAMN07137103_METAG_LMLCFPOM,3355_2,Bacteria,FALSE
BATS_SAMN07137103_METAG_MCKKEMIF,3933_5,Bacteria,FALSE
MALA_SAMN05422160_METAG_DENCFGFI,2269_1,Bacteria,FALSE
MALA_SAMN05421707_METAG_LOOBFDDK,2691_1,Bacteria,FALSE
MALA_SAMN05421707_METAG_EKALKGMB,2267_1,Bacteria,FALSE
MALA_SAMN05421707_METAG_AHKPFDAN,2269_1,Bacteria,FALSE
MALA_SAMN05422194_METAG_OPCFFAAG,2269_1,Bacteria,FALSE
MALA_SAMN05422136_METAG_PAFDJLCE,2269_1,Bacteria,FALSE
MALA_SAMN05422136_METAG_AEOJIAHL,6361_2,Bacteria,FALSE
MALA_SAMN05422136_METAG_HNGBCLII,2267_1,Bacteria,FALSE
MALA_SAMN05422226_METAG_HMEFJPPM,2267_1,Bacteria,FALSE
MALA_SAMN05422226_METAG_CAMLPNKF,3466_1,Bacteria,FALSE
MALA_SAMN05422226_METAG_JDJJKMEO,2269_1,Bacteria,FALSE
MALA_SAMN05421563_METAG_FOHIAPLF,1186_1,Bacteria,FALSE
MALA_SAMN05421563_METAG_OGDDIGDA,1683_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_OFAFGJEK,881_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_BNHCAENF,2267_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_LMCJJMIA,1074_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_CPOHPLML,722_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_ODCEJHKL,643_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_BEPLOJJM,1194_1,Bacteria,FALSE
MALA_SAMN05421699_METAG_JGAIJIKK,1064_1,Bacteria,FALSE
MALA_SAMN05422122_METAG_OPLKKAGL,2691_1,Bacteria,FALSE
MALA_SAMN05422122_METAG_FPEJLLNE,1788_3,Bacteria,FALSE
MALA_SAMN05422122_METAG_CIAAGKJC,2658_0,Bacteria,TRUE
MALA_SAMN05422175_METAG_LHAMIEAO,368_0,Bacteria,TRUE
MALA_SAMN05422175_METAG_FFGBGOJL,1136_1,Bacteria,FALSE
MALA_SAMN05422140_METAG_OCNOBFON,1188_1,Bacteria,FALSE
MALA_SAMN05422140_METAG_CNMPDOKM,881_1,Bacteria,FALSE
MALA_SAMN05422104_METAG_BCHNAELP,6254_1,Bacteria,FALSE
MALA_SAMN05422104_METAG_BNHLIKNA,1285_1,Bacteria,FALSE
MALA_SAMN05422104_METAG_AHBCDAJC,6361_2,Bacteria,FALSE
MALA_SAMN05422189_METAG_OAHKELEK,844_2,Bacteria,FALSE
MALA_SAMN05422121_METAG_GMGNEBDN,844_1,Bacteria,TRUE
MALA_SAMN05422121_METAG_DJPEOIKD,1064_1,Bacteria,FALSE
MALA_SAMN05422121_METAG_DMCBCJFJ,1849_1,Bacteria,FALSE
MALA_SAMN05422121_METAG_LLGGKPDF,6254_1,Bacteria,TRUE
MALA_SAMN05422121_METAG_LDCCJDDK,382_1,Bacteria,FALSE
MALA_SAMN05422121_METAG_CAAGKPLA,1074_1,Bacteria,FALSE
MALA_SAMN05422121_METAG_JMDLBCNJ,639_1,Bacteria,FALSE
MALA_SAMN05422149_METAG_GNMNKMLP,1074_1,Bacteria,FALSE
MALA_SAMN05422149_METAG_FHIEBIKM,1848_1,Bacteria,TRUE
MALA_SAMN05422149_METAG_PGHHMEHA,996_1,Bacteria,FALSE
MALA_SAMN05422149_METAG_PLPADFBC,1064_1,Bacteria,TRUE
MALA_SAMN05422149_METAG_OPEOGJCH,382_1,Bacteria,FALSE
