selected,species,representative_flag,taxonomy,regions,products,RiPPs,NRPS,T1PKS,T2_3PKS,Terpenes,Other,domain,representative,n_genomes,selection_rule,tree_tip
TARA_SAMEA2591057_METAG_BHJMOKBG,1397_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__UBA7378 sp002689195,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2591057_METAG_BHJMOKBG,2,max_regions_first_source_row,TARA_SAMEA2591057_METAG_BHJMOKBG
GORG_SAMEA6075318_SAGS_AG349O02,1397_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6075318_SAGS_AG349O02,1,max_regions_first_source_row,GORG_SAMEA6075318_SAGS_AG349O02
GORG_SAMEA6067754_SAGS_AH287E14,1398_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6067754_SAGS_AH287E14,1,max_regions_first_source_row,GORG_SAMEA6067754_SAGS_AH287E14
TARA_SAMEA4397330_METAG_EJGDGOHD,1399_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,6,7,2,1,0,0,1,3,Bacteria,TARA_SAMEA4397330_METAG_EJGDGOHD,2,max_regions_first_source_row,TARA_SAMEA4397330_METAG_EJGDGOHD
TARA_SAMEA2622696_METAG_LJCKGMCC,139_1,TRUE,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__UBA9615;g__UBA6601;s__UBA6601 sp002433485,5,6,1,0,0,2,1,2,Bacteria,TARA_SAMEA2622696_METAG_LJCKGMCC,2,max_regions_first_source_row,TARA_SAMEA2622696_METAG_LJCKGMCC
TARA_SAMEA2622843_METAG_DILOGMNI,13_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622843_METAG_DILOGMNI,1,max_regions_first_source_row,TARA_SAMEA2622843_METAG_DILOGMNI
TARA_SAMEA4397666_METAG_MHPADDOO,1400_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,10,11,3,1,0,0,3,4,Bacteria,TARA_SAMEA4397255_METAG_PFEJDDLC,11,max_regions_first_source_row,TARA_SAMEA4397255_METAG_PFEJDDLC
TARA_SAMEA4397174_METAG_HPIDOFNN,1401_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__Emcibacter;s__Emcibacter sp002740695,6,8,3,0,0,0,1,4,Bacteria,TARA_SAMEA4397174_METAG_HPIDOFNN,3,max_regions_first_source_row,TARA_SAMEA4397174_METAG_HPIDOFNN
TARA_SAMEA2621092_METAG_IILFOGCP,1402_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2621092_METAG_IILFOGCP,1,max_regions_first_source_row,TARA_SAMEA2621092_METAG_IILFOGCP
TARA_SAMEA4396489_METAG_OFBBDPAO,1403_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA9033;s__UBA9033 sp002359185,7,7,1,0,0,1,4,1,Bacteria,TARA_SAMEA4396489_METAG_OFBBDPAO,4,max_regions_first_source_row,TARA_SAMEA4396489_METAG_OFBBDPAO
TARA_SAMEA2619791_METAG_PDHHDEMN,1404_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA9033;s__,7,7,1,0,0,1,4,1,Bacteria,TARA_SAMEA2619791_METAG_PDHHDEMN,1,max_regions_first_source_row,TARA_SAMEA2619791_METAG_PDHHDEMN
TARA_SAMEA2621092_METAG_PINFDOMM,1406_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__GCA-2707785;s__GCA-2707785 sp002707785,7,7,3,0,0,0,0,4,Bacteria,TARA_SAMEA2621092_METAG_PINFDOMM,1,max_regions_first_source_row,TARA_SAMEA2621092_METAG_PINFDOMM
GORG_SAMEA6076119_SAGS_AG410K11,1407_1,FALSE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Ga0077529;g__UBA11888;s__UBA11888 sp002713555,5,5,0,2,0,0,1,2,Bacteria,HOTS_SAMN07137059_METAG_PMKAHHED,8,max_regions_first_source_row,HOTS_SAMN07137059_METAG_PMKAHHED
TARA_SAMEA4396489_METAG_ACEGJAOJ,1408_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Sediminicola;s__,3,3,0,0,0,1,2,0,Bacteria,TARA_SAMEA4396489_METAG_ACEGJAOJ,1,max_regions_first_source_row,TARA_SAMEA4396489_METAG_ACEGJAOJ
TARA_SAMEA4397472_METAG_CFGONHJG,1409_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__TMED14;s__TMED14 sp001438205,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA4397472_METAG_CFGONHJG,1,max_regions_first_source_row,TARA_SAMEA4397472_METAG_CFGONHJG
GORG_SAMEA6076116_SAGS_AG410J22,140_0,TRUE,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__UBA9615;g__UBA6601;s__,2,2,1,0,0,0,0,1,Bacteria,GORG_SAMEA6076116_SAGS_AG410J22,1,max_regions_first_source_row,GORG_SAMEA6076116_SAGS_AG410J22
TARA_SAMEA4397174_METAG_EGMDODDO,1410_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula_A;s__,9,11,0,4,3,1,2,1,Bacteria,TARA_SAMEA4397174_METAG_EGMDODDO,1,max_regions_first_source_row,TARA_SAMEA4397174_METAG_EGMDODDO
TARA_SAMEA4398238_METAG_KPHFHLOE,1411_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula_A;s__,8,10,1,4,2,1,2,0,Bacteria,TARA_SAMEA4398238_METAG_KPHFHLOE,1,max_regions_first_source_row,TARA_SAMEA4398238_METAG_KPHFHLOE
TARA_SAMEA4397363_METAG_DIEEJJGM,1412_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA4397363_METAG_DIEEJJGM,1,max_regions_first_source_row,TARA_SAMEA4397363_METAG_DIEEJJGM
TARA_SAMEA4397174_METAG_GINJNJCP,1413_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellula europaea,8,9,0,4,2,1,2,0,Bacteria,TARA_SAMEA4397174_METAG_GINJNJCP,8,max_regions_first_source_row,TARA_SAMEA4397174_METAG_GINJNJCP
TARA_SAMN05326645_METAG_PSE00097,1414_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Rubinisphaera;s__Rubinisphaera brasiliensis,3,3,1,0,0,0,2,0,Bacteria,TARA_SAMN05326645_METAG_PSE00097,1,max_regions_first_source_row,TARA_SAMN05326645_METAG_PSE00097
TARA_SAMEA2619907_METAG_KEJNNEFL,1415_1,FALSE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__,4,4,0,0,0,0,3,1,Bacteria,TARA_SAMN05326651_METAG_RED00020,2,max_regions_first_source_row,TARA_SAMN05326651_METAG_RED00020
TARA_SAMEA2622823_METAG_ELMEKHMK,1416_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724415,3,3,0,0,0,0,3,0,Bacteria,TARA_SAMEA2622823_METAG_ELMEKHMK,9,max_regions_first_source_row,TARA_SAMEA2622823_METAG_ELMEKHMK
TARA_SAMEA4396468_METAG_DHGJMAAG,1416_2,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__,3,3,0,0,0,0,3,0,Bacteria,TARA_SAMEA4396468_METAG_DHGJMAAG,1,max_regions_first_source_row,TARA_SAMEA4396468_METAG_DHGJMAAG
TARA_SAMEA2621003_METAG_OFKGPJMO,1417_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp003445035,4,4,0,0,0,0,3,1,Bacteria,TARA_SAMEA2621003_METAG_OFKGPJMO,3,max_regions_first_source_row,TARA_SAMEA2621003_METAG_OFKGPJMO
TARA_SAMEA2622823_METAG_JBOAHDEL,1417_2,FALSE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724315,3,3,0,0,0,0,3,0,Bacteria,TARA_SAMEA2622837_METAG_KBBJICNN,8,max_regions_first_source_row,TARA_SAMEA2622837_METAG_KBBJICNN
TARA_SAMEA2621551_METAG_HJGDCJHC,1418_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__,4,4,2,0,0,0,2,0,Bacteria,TARA_SAMEA2621551_METAG_HJGDCJHC,1,max_regions_first_source_row,TARA_SAMEA2621551_METAG_HJGDCJHC
TARA_SAMEA2622837_METAG_OKGDDPDL,1419_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2718815;s__,2,2,0,0,1,0,1,0,Bacteria,TARA_SAMEA2622837_METAG_OKGDDPDL,1,max_regions_first_source_row,TARA_SAMEA2622837_METAG_OKGDDPDL
TARA_SAMEA2620035_METAG_OLDPKKOE,141_1,FALSE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__UBA5680;g__UBA5680;s__UBA5680 sp002420425,2,2,1,0,0,0,0,1,Bacteria,TARA_SAMEA2623314_METAG_AJNKELNF,8,max_regions_first_source_row,TARA_SAMEA2623314_METAG_AJNKELNF
TARA_SAMEA4397920_METAG_PJADDPIH,1420_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__,4,5,0,2,1,0,1,1,Bacteria,TARA_SAMEA4397859_METAG_OKNLKAAC,7,max_regions_first_source_row,TARA_SAMEA4397859_METAG_OKNLKAAC
TARA_SAMEA4397363_METAG_BNPOLMOE,1421_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__,3,3,0,1,0,0,1,1,Bacteria,TARA_SAMEA4397363_METAG_BNPOLMOE,4,max_regions_first_source_row,TARA_SAMEA4397363_METAG_BNPOLMOE
TARA_SAMEA2619992_METAG_FFIJIJBK,1421_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__,5,6,0,2,1,0,1,2,Bacteria,TARA_SAMEA2619992_METAG_FFIJIJBK,13,max_regions_first_source_row,TARA_SAMEA2619992_METAG_FFIJIJBK
TARA_SAMEA2622048_METAG_BKMMCDLL,1422_1,TRUE,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__;f__;g__;s__,6,7,1,1,1,1,3,0,Bacteria,TARA_SAMEA2622048_METAG_BKMMCDLL,2,max_regions_first_source_row,TARA_SAMEA2622048_METAG_BKMMCDLL
TARA_SAMEA2620570_METAG_JBFFJKPD,1423_0,TRUE,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__;s__,0,0,0,0,0,0,0,0,Archaea,TARA_SAMEA2620570_METAG_JBFFJKPD,1,max_regions_first_source_row,TARA_SAMEA2620570_METAG_JBFFJKPD
TARA_SAMEA2623295_METAG_AEKEKJNK,1424_1,TRUE,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__MHYJ01;f__;g__;s__,1,1,1,0,0,0,0,0,Bacteria,TARA_SAMEA2623295_METAG_AEKEKJNK,2,max_regions_first_source_row,TARA_SAMEA2623295_METAG_AEKEKJNK
TARA_SAMEA2621247_METAG_ILHOMMDB,1425_1,FALSE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__Gimesia sp002706765,8,8,2,0,0,1,4,1,Bacteria,TARA_SAMEA2621300_METAG_CCGLMDCH,2,max_regions_first_source_row,TARA_SAMEA2621300_METAG_CCGLMDCH
TARA_SAMEA4397295_METAG_PFKAPFFD,1426_1,FALSE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__Gimesia maris,9,9,2,0,0,1,4,2,Bacteria,TARA_SAMEA4396941_METAG_KLBPAJAD,18,max_regions_first_source_row,TARA_SAMEA4396941_METAG_KLBPAJAD
TARA_SAMEA4397255_METAG_LHBNFFOA,1427_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__,7,7,1,0,0,1,4,1,Bacteria,TARA_SAMEA4397255_METAG_LHBNFFOA,1,max_regions_first_source_row,TARA_SAMEA4397255_METAG_LHBNFFOA
TARA_SAMEA4397363_METAG_PEIHIEPH,1427_2,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__,7,7,1,0,0,1,4,1,Bacteria,TARA_SAMEA4397363_METAG_PEIHIEPH,1,max_regions_first_source_row,TARA_SAMEA4397363_METAG_PEIHIEPH
TARA_SAMEA4397255_METAG_LKCHICOH,1428_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__,4,4,0,0,0,1,3,0,Bacteria,TARA_SAMEA4397255_METAG_LKCHICOH,1,max_regions_first_source_row,TARA_SAMEA4397255_METAG_LKCHICOH
TARA_SAMEA4398193_METAG_IGBLKOIC,1429_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA4479;g__;s__,6,6,2,0,0,0,2,2,Bacteria,TARA_SAMEA4397330_METAG_KOEIGPBB,23,max_regions_first_source_row,TARA_SAMEA4397330_METAG_KOEIGPBB
TARA_SAMEA2619815_METAG_MBLFNBKD,1429_2,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA4479;g__;s__,2,2,1,0,0,0,1,0,Bacteria,TARA_SAMEA2619815_METAG_MBLFNBKD,1,max_regions_first_source_row,TARA_SAMEA2619815_METAG_MBLFNBKD
TARA_SAMEA2621551_METAG_HNMBPJJF,142_1,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__SAT2750;s__SAT2750 sp002708345,2,2,0,1,0,0,1,0,Bacteria,TARA_SAMEA2621551_METAG_HNMBPJJF,2,max_regions_first_source_row,TARA_SAMEA2621551_METAG_HNMBPJJF
TARA_SAMEA2620824_METAG_OAGJFFDB,1430_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA4479;g__UBA4479;s__,4,4,2,0,0,0,1,1,Bacteria,TARA_SAMEA2620824_METAG_OAGJFFDB,1,max_regions_first_source_row,TARA_SAMEA2620824_METAG_OAGJFFDB
TARA_SAMN05326641_METAG_ANW00020,1431_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA4479;g__UBA4479;s__,6,6,2,0,0,0,1,3,Bacteria,TARA_SAMN05326641_METAG_ANW00020,1,max_regions_first_source_row,TARA_SAMN05326641_METAG_ANW00020
TARA_SAMEA4397930_METAG_DGJHHCFB,1432_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA3470;g__;s__,6,6,0,0,0,1,4,1,Bacteria,TARA_SAMEA4397157_METAG_AHGIHHGL,8,max_regions_first_source_row,TARA_SAMEA4397157_METAG_AHGIHHGL
TARA_SAMEA4397355_METAG_GMNCOAIG,1433_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__GCA-2691085;f__GCA-2691085;g__;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA4397355_METAG_GMNCOAIG,1,max_regions_first_source_row,TARA_SAMEA4397355_METAG_GMNCOAIG
TARA_SAMEA2591108_METAG_ECNHNKLG,1434_1,FALSE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4575;f__UBA4575;g__UBA1858;s__UBA1858 sp002338385,1,2,0,0,1,0,1,0,Bacteria,TARA_SAMEA2619531_METAG_BHIHGDMF,3,max_regions_first_source_row,TARA_SAMEA2619531_METAG_BHIHGDMF
TARA_SAMEA4397174_METAG_JGGKHFGL,1435_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__UBA4441;s__,4,4,2,0,0,0,1,1,Bacteria,TARA_SAMEA4397409_METAG_AGGOFNMM,4,max_regions_first_source_row,TARA_SAMEA4397409_METAG_AGGOFNMM
TARA_SAMEA4397516_METAG_JLKKEIIK,1436_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__UBA4441;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA4398094_METAG_FKONMKBF,14,max_regions_first_source_row,TARA_SAMEA4398094_METAG_FKONMKBF
GORG_SAMEA6068228_SAGS_AH321F02,1437_0,TRUE,d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Simkaniaceae;g__;s__,1,1,1,0,0,0,0,0,Bacteria,GORG_SAMEA6068228_SAGS_AH321F02,1,max_regions_first_source_row,GORG_SAMEA6068228_SAGS_AH321F02
TARA_SAMEA4397930_METAG_LFFGFJCK,1438_0,TRUE,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA10347;g__UBA10347;s__,1,1,0,0,0,0,0,1,Bacteria,TARA_SAMEA4397930_METAG_LFFGFJCK,1,max_regions_first_source_row,TARA_SAMEA4397930_METAG_LFFGFJCK
TARA_SAMEA2622737_METAG_BCPAJEON,1439_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__UBA3470;g__TMED8;s__TMED8 sp002721825,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622737_METAG_BCPAJEON,2,max_regions_first_source_row,TARA_SAMEA2622737_METAG_BCPAJEON
TARA_SAMEA2621551_METAG_MJDIFNCP,143_0,TRUE,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__SAT2750;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2621551_METAG_MJDIFNCP,1,max_regions_first_source_row,TARA_SAMEA2621551_METAG_MJDIFNCP
TARA_SAMEA2622737_METAG_EAPHCLOM,1440_1,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__,5,5,1,1,0,1,1,1,Bacteria,TARA_SAMEA2622737_METAG_EAPHCLOM,2,max_regions_first_source_row,TARA_SAMEA2622737_METAG_EAPHCLOM
TARA_SAMEA2619907_METAG_BGFNPMII,1441_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__UBA2966 sp002348365,4,4,1,1,0,1,1,0,Bacteria,TARA_SAMEA2619840_METAG_LDCGPDKP,4,max_regions_first_source_row,TARA_SAMEA2619840_METAG_LDCGPDKP
TARA_SAMEA2619974_METAG_HODGGOBO,1442_1,FALSE,d__Archaea;p__UAP2;c__UBA543;o__UBA543;f__UBA543;g__UBA543;s__UBA543 sp002502135,1,1,0,0,0,0,0,1,Archaea,TARA_SAMEA2620106_METAG_PKBHHHJA,3,max_regions_first_source_row,TARA_SAMEA2620106_METAG_PKBHHHJA
TARA_SAMEA2620097_METAG_POJGLEFI,1443_0,TRUE,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales_A;f__GCA-002688135;g__GCA-002688135;s__GCA-002688135 sp002688135,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2620097_METAG_POJGLEFI,1,max_regions_first_source_row,TARA_SAMEA2620097_METAG_POJGLEFI
TARA_SAMEA2622800_METAG_HKDCJNAN,1444_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__UBA828;s__UBA828 sp002296185,3,3,0,0,0,0,2,1,Bacteria,TARA_SAMEA2622690_METAG_NLCIDLIH,6,max_regions_first_source_row,TARA_SAMEA2622690_METAG_NLCIDLIH
TARA_SAMEA2622737_METAG_DJAOPDEJ,1445_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2728135;s__GCA-2728135 sp002728135,4,4,0,0,0,0,3,1,Bacteria,TARA_SAMN05326651_METAG_RED00004,6,max_regions_first_source_row,TARA_SAMN05326651_METAG_RED00004
TARA_SAMEA2621222_METAG_ALLKMNAK,1446_1,FALSE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2714015;s__GCA-2714015 sp002714015,3,3,0,0,0,0,2,1,Bacteria,TARA_SAMN05326641_METAG_ANW00057,3,max_regions_first_source_row,TARA_SAMN05326641_METAG_ANW00057
TARA_SAMEA2621272_METAG_APDFEPPC,1447_0,TRUE,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA796;g__UBA796;s__,1,1,0,0,0,0,0,1,Bacteria,TARA_SAMEA2621272_METAG_APDFEPPC,1,max_regions_first_source_row,TARA_SAMEA2621272_METAG_APDFEPPC
TARA_SAMEA2620666_METAG_JCIAKNNO,1448_1,FALSE,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA823;s__UBA823 sp002296225,2,2,0,1,0,0,1,0,Bacteria,TARA_SAMEA2623155_METAG_MLJGDHKJ,2,max_regions_first_source_row,TARA_SAMEA2623155_METAG_MLJGDHKJ
TARA_SAMEA2621101_METAG_DIDPENLG,1449_1,FALSE,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA11600;s__UBA11600 sp002717745,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2621099_METAG_AEMDFCCK,10,max_regions_first_source_row,TARA_SAMEA2621099_METAG_AEMDFCCK
TARA_SAMEA2623907_METAG_IBEENEBD,1449_2,FALSE,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA11600;s__UBA11600 sp002714165,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2623390_METAG_IFCMLOCO,10,max_regions_first_source_row,TARA_SAMEA2623390_METAG_IFCMLOCO
TARA_SAMEA2622901_METAG_ONLLOMFJ,144_1,FALSE,d__Bacteria;p__Myxococcota;c__UBA6777;o__UBA6777;f__UBA6777;g__UBA6777;s__UBA6777 sp002731275,14,17,2,5,3,1,2,4,Bacteria,TARA_SAMN05326644_METAG_PON00013,4,max_regions_first_source_row,TARA_SAMN05326644_METAG_PON00013
TARA_SAMEA2623116_METAG_BPALAOKI,1450_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp003509025,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2623116_METAG_BPALAOKI,1,max_regions_first_source_row,TARA_SAMEA2623116_METAG_BPALAOKI
TARA_SAMEA4397196_METAG_GHDIDCLF,1451_0,TRUE,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__DG1235;s__,1,1,0,0,0,0,0,1,Bacteria,TARA_SAMEA4397196_METAG_GHDIDCLF,1,max_regions_first_source_row,TARA_SAMEA4397196_METAG_GHDIDCLF
TARA_SAMN05326645_METAG_PSE00038,1452_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMN05326645_METAG_PSE00038,1,max_regions_first_source_row,TARA_SAMN05326645_METAG_PSE00038
TARA_SAMEA2620980_METAG_KJEMGKPN,1453_1,FALSE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__,3,3,0,0,0,0,0,3,Bacteria,TARA_SAMEA2620970_METAG_HEBCFGMN,9,max_regions_first_source_row,TARA_SAMEA2620970_METAG_HEBCFGMN
TARA_SAMEA4397118_METAG_KJIMOGHI,1454_1,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__;s__,2,2,1,0,0,0,0,1,Bacteria,TARA_SAMEA4397118_METAG_KJIMOGHI,2,max_regions_first_source_row,TARA_SAMEA4397118_METAG_KJIMOGHI
TARA_SAMEA4397798_METAG_ELHCINIB,1455_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__;s__,3,3,1,0,0,0,1,1,Bacteria,TARA_SAMEA4397798_METAG_ELHCINIB,1,max_regions_first_source_row,TARA_SAMEA4397798_METAG_ELHCINIB
TARA_SAMEA4398009_METAG_NFABANHD,1456_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__;s__,4,4,2,0,0,0,1,1,Bacteria,TARA_SAMEA4398009_METAG_NFABANHD,1,max_regions_first_source_row,TARA_SAMEA4398009_METAG_NFABANHD
TARA_SAMEA4397295_METAG_DFNFENKD,1457_1,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Dasania;s__Dasania marina,4,4,2,1,0,0,0,1,Bacteria,TARA_SAMEA4397295_METAG_DFNFENKD,3,max_regions_first_source_row,TARA_SAMEA4397295_METAG_DFNFENKD
TARA_SAMEA2621812_METAG_FKGEHAFJ,1458_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002685715,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2621812_METAG_FKGEHAFJ,1,max_regions_first_source_row,TARA_SAMEA2621812_METAG_FKGEHAFJ
